tj_x,tj_y,ty_z
11.518460323507835,4.8444603308475385,21.633692956101186
11.486243242061882,4.902435831157677,21.611312137820924
11.452308850390416,4.957198092657562,21.58393419455804
11.417100004913378,5.008621144116967,21.55205933018535
11.381015446842817,5.056705856960077,21.51620176390363
11.344398934420852,5.101551384947012,21.476855739484062
11.307536842968828,5.1433240747975,21.43447380233582
11.270661511126535,5.182229222825008,21.389456035193515
11.233957675794523,5.218488449013523,21.342147505432692
11.197569973366218,5.25232335884858,21.292840974542326
11.161610240285835,5.283944884821492,21.241782413145316
11.12616397198139,5.3135471462876005,21.189177582764625
11.09129572077849,5.341304588188575,21.13519861021822
11.057053452303055,5.367371320963376,21.079989983246495
11.023471990167485,5.391881826076,21.02367372857734
10.990575712054374,5.414952427876755,20.96635373015745
10.958380654129778,5.436683127561497,20.908119247791387
10.926896158148844,5.457159541507801,20.84904774040647
10.89612616916633,5.476454789603224,20.789207108901177
10.866070267277507,5.494631248651193,20.728657467299207
10.836724496422239,5.511742130730822,20.667452537372224
10.80808203727182,5.5278328740577685,20.605640746320653
10.780133759085482,5.542942350119832,20.543266092176932
10.7528686764328,5.557103899673753,20.480368828467178
10.726274330104792,5.570346214344367,20.41698600866914
10.700337106763351,5.582694081895419,20.353151922067404
10.67504250841961,5.594169012931846,20.288898445489572
10.650375380318678,5.604789765600679,20.2242553298159
10.626320103971286,5.61457278324937,20.15925043580371
10.602860760716833,5.623532558257046,20.09390993040406
10.579981270188771,5.631681933537676,20.028258452159378
10.557665507283888,5.639032351611162,19.962319252284658
10.53589740064297,5.645594059689777,19.896114316514275
10.514661015183234,5.651376277946553,19.82966447163382
10.49394062084887,5.656387337016635,19.762989479728123
10.473720749441084,5.660634789821429,19.69610812249815
10.45398624113647,5.6641255019837295,19.629038277481367
10.434722282090222,5.666865724403622,19.561796987614546
10.415914434340047,5.668861150974031,19.494400525275577
10.397548659071338,5.670116963916292,19.42686445171016
10.379611334169569,5.670637868796684,19.359203672572804
10.362089266868365,5.6704281209325496,19.291432490176998
10.344969702198698,5.669491544601086,19.223564652946862
10.328240327853852,5.667831546216188,19.155613402484548
10.31188927600458,5.665451122431318,19.087591518608644
10.295905122527726,5.66235286395267,19.01951136267442
10.280276884048341,5.658538955701571,18.951384919453865
10.264994013138912,5.654011173843453,18.883223837829444
10.25004639196885,5.648770880098937,18.815039470538785
10.235424324652056,5.642819013667529,18.746842913196307
10.22111852849941,5.63615608102329,18.678645042811542
10.207120124345836,5.6287821437824785,18.610456556021457
10.193420626087493,5.620696804793769,18.54228800725513
10.180011929533041,5.611899192560662,18.47414984705318
10.16688630064338,5.602387944071977,18.4060524607712
10.154036363206064,5.592161186088931,18.338006207905863
10.141455085963388,5.581216514915466,18.270021462294455
10.12913576918629,5.569550974661842,18.202108653452996
10.117072030659156,5.5571610339995825,18.13427830933523
10.105257791012969,5.544042561398701,18.06654110081434
10.093687258315141,5.530190798835741,17.99890788821145
10.082354911793443,5.5156003339638335,17.931389770219802
10.071255484537856,5.500265070744265,17.863998135601072
10.060383944987256,5.484178198553611,17.796744718060243
10.049735476966724,5.4673321598024325,17.729641654738145
10.03930545799515,5.449718616132061,17.66270154879541
10.029089435530649,5.431328413296821,17.595937536598093
10.019083100762007,5.412151544892187,17.52936336005276
10.009282259486943,5.392177115157254,17.4629934446764
9.999682799540981,5.371393301165631,17.39684298402262
9.990280654153048,5.349787314825829,17.330928031118226
9.981071760504221,5.327345365244641,17.265265597590677
9.972052012653021,5.304052622169715,17.19987376118317
9.963217207863371,5.279893181425786,17.13477178235557
9.954562985228847,5.254850033499085,17.069980230649247
9.946084755329041,5.228905036712576,17.005521121444154
9.937777619481105,5.202038896777756,16.941418063646523
9.929636276963697,5.1742311549132225,16.877696418702204
9.92165491839483,5.145460187191867,16.814383471118223
9.913827103245413,5.115703218321238,16.751508610373893
9.906145619275168,5.084936353676229,16.68910352369075
9.898602321500125,5.053134634085664,16.62720239858175
9.891187948158795,5.020272118613198,16.56584213338694
9.883891911061504,4.986322001346603,16.505062553096685
9.876702057715386,4.951256768982888,16.444906626637692
9.869604402755048,4.9150484067172,16.38542068043104
9.862582826522688,4.877668660538053,16.326654601416053
9.855618739184852,4.83908936440355,16.26866202087925
9.848690709603483,4.79928284080313,16.211500468372616
9.841774059353385,4.758222382756436,16.155231482827173
