7.872281229659768842e-01,8.159867806710842109e-01,7.837114920803399665e-01,8.538033541641393276e-01,9.219440068527062770e-01,-5.519056613935257039e-01,-7.797920036989820503e-01,-8.451291061018606499e-01,-8.071261753129630456e-01,-8.121796292653993277e-01
7.101863216665714740e-01,7.275412510242559305e-01,8.072852840332457314e-01,9.244193101102750054e-01,4.766475670655276886e-01,-5.310828576195210093e-01,-6.545957252870441279e-01,-5.664908178515349890e-01,-7.072151222216715993e-01,-7.551386071565535651e-01
7.763991636768959870e-01,9.157935809167853103e-01,7.765397769715995935e-01,8.363595046472341865e-01,5.477415719762356305e-01,-5.986072664933095311e-01,-8.099459643466356829e-01,-5.047056998852345044e-01,-6.906708606921089233e-01,-6.817426878669698986e-01
6.663695918189929124e-01,5.254922956931867839e-01,8.409734524014055301e-01,7.179693219538439974e-01,-3.789134445061889678e-02,-3.660849527349749333e-01,-6.475790085210220148e-01,-8.903511205482314006e-01,-8.224170357115418994e-01,-9.528932706531696439e-01
5.651407634575724703e-01,9.468321834922064362e-01,6.595440325229087186e-01,6.889204425090796891e-01,4.293386048396444221e-01,3.012354562372271949e-01,-5.813754759024437613e-01,-6.633452426667312274e-01,-9.070029253305175176e-01,-8.530668427148145883e-01
8.893322741538591814e-01,7.338215665898680795e-01,4.586767595586537793e-01,2.497123552984246431e-01,-1.293662416397824699e-01,-1.174651191849747506e-01,-5.325031924025490637e-01,-5.301481166475745521e-01,-7.706617747786631556e-01,-9.092299477335036295e-01
7.575211880266969899e-01,7.205471929554608801e-01,4.194765463795517291e-01,4.289489852476254250e-01,5.234871666127575290e-02,8.352352201471104076e-02,-4.133465605444586188e-01,-4.824468827743999544e-01,-6.954698738289636362e-01,-8.002329248156240249e-01
6.781408745125009352e-01,5.888937541029050093e-01,7.051908281011048940e-01,2.782483188851120337e-01,1.925620329776493167e-01,-1.216626474201471658e-01,-2.134594154753616524e-01,-3.109698299514558895e-01,-6.133404017807068120e-01,-7.402579222934329017e-01
6.385088107040798322e-01,3.425253236489511077e-01,6.001707865682012200e-01,4.699121214763089527e-01,6.318186569627775029e-01,-3.236057074337021500e-01,-4.082889173487957435e-01,-6.168890657416513656e-01,-4.988891975788102839e-01,-4.946717821729756381e-01
7.772411338028302197e-01,5.864484124191807757e-01,3.143739952640764446e-01,4.333578595094795261e-01,4.327915596785517072e-02,2.790973629826387081e-01,-4.988569633185772623e-01,-6.096106559665777080e-01,-3.216597095322731303e-01,-6.505047474112578554e-01
