-2.217189145059287603e-01,-1.297530141770231182e-01,6.984805380042762024e-02,3.353158747625861191e-01,1.568974272253259306e-01,-2.347509368571768784e-01,-1.979939794939891695e-01,-1.550259847537924750e-02,-2.589975994937116499e-01,2.192726357149577809e-01
-3.030952624987556243e-01,-5.752209654720488174e-01,-6.237184381364035968e-01,-2.924993656730160915e-02,-6.557108997057024824e-02,-1.957615441294345282e-01,5.225378738951591551e-02,-4.266880425599060556e-01,1.515691007348829444e-01,1.564778495909973643e-01
-6.251520235258780644e-01,-3.481402157877340753e-01,5.354735095751505906e-03,-3.355932644699219369e-01,-3.629600653320601000e-01,7.801214419437960124e-02,-1.136443492035889430e-01,2.651567669144150874e-01,1.098436859549329139e-02,-1.533539699277631230e-01
-5.938487307126106840e-01,-7.487090276777556008e-01,-2.633757750496987238e-01,-3.970246649073223000e-01,-4.942551178719002403e-01,-4.542107802885549939e-01,-4.624282615263545226e-01,-1.934057128639218304e-01,3.592154182843824983e-02,1.147395133437267845e-01
-2.966626452734912878e-01,-6.934774000838606067e-01,-5.688185787395130255e-01,-4.996894480981002862e-01,-4.590147615453130103e-01,-4.335813209620557052e-01,-2.716532353885267037e-01,1.900720114694163382e-02,6.029098705314521467e-02,-2.803143217444457602e-01
-1.984552406965116034e-01,-2.700525048252101490e-01,-3.266042122143408277e-01,-3.085922364216290847e-01,-5.138914381051588043e-01,-3.892629023212534900e-01,-5.657138902254618129e-01,-4.805080266696651892e-01,-4.516021675196012497e-01,2.340018685274404819e-01
-4.158840297478448855e-01,1.659187806172016388e-01,-5.265237926611991970e-01,-4.016310694240440848e-01,-6.303579547060034205e-01,-5.395628356691342109e-01,-9.122671570630980220e-02,-4.537701771318473076e-01,-5.877480687182433661e-01,-1.483631810312786015e-01
-4.206433174499071836e-01,-7.204607535235056925e-01,-6.021603120059013659e-01,1.400299534570196014e-01,-4.628462600985777664e-01,-3.029921625438151134e-01,-4.300066426821603227e-01,-3.525226872611376128e-01,-3.653931109659386833e-01,-6.574333661948366103e-01
-5.145210158219268859e-01,-2.914124322188795801e-01,-6.251064476474497145e-01,-6.804849060891735579e-01,-7.238060980748562967e-01,-5.184438182672069795e-01,-4.113696414665354295e-01,-2.483028957448527030e-01,-5.107865850577849587e-01,-3.791792013025010455e-01
-7.480865245797779783e-01,-6.336251505369009385e-01,-6.829166493496103829e-01,-2.718846663784050821e-01,-5.535610964707340376e-01,-6.460164077627660317e-01,-4.349053003768162395e-01,-6.554856794162714495e-01,-3.706032511972495169e-01,-7.366788649285336277e-01
