5.824206920243606422e-01,2.830679967715432621e-01,7.959546940100314938e-01,5.789735406776060911e-01,3.074934743188296182e-01,-4.384962048253500111e-01,-8.296476700538648608e-01,-5.865456546315009900e-01,-6.032145691258297138e-01,-8.221460836873972777e-01
5.961720427347501072e-01,6.575605663440102777e-01,9.603898237842332097e-01,7.193096273269212748e-01,-4.858579713696582758e-02,-5.398604996689039259e-01,-9.287161022052674575e-01,-7.943417077026262429e-01,-8.129907091795276486e-01,-4.389253030431632396e-01
5.457414159788692709e-01,7.850769848108023474e-01,5.955969224489654490e-01,8.116858489307563485e-01,6.392768240484013598e-01,7.403166498375664262e-02,-8.115085965906715382e-01,-9.616227326108062190e-01,-4.654431395118431292e-01,-4.503110001604959112e-01
8.027982227106624791e-01,6.158958388473044776e-01,6.390834951371086037e-01,4.504475683222052829e-01,-1.445065071951681657e-02,-3.415735542592803764e-01,-4.637203132161224484e-01,-7.481080777648352331e-01,-8.277419658993055984e-01,-5.787502769839475425e-01
3.460163848732110137e-01,9.012277202094939321e-01,6.691858791950876517e-01,4.170681047877412562e-01,-4.584220424153866158e-02,-5.675930847067954532e-02,-3.397791454379251452e-01,-6.705731103090704082e-01,-8.814291976357664371e-01,-6.149185197668840530e-01
3.465893531407449601e-01,8.020606777270329335e-01,5.790358471169027021e-01,1.859172007798221282e-01,1.792804267549077957e-01,-1.168660032587037767e-01,-8.376484203540213169e-02,-5.747948457385547716e-01,-6.461342048096989643e-01,-5.489806772434215887e-01
4.589554644952285045e-01,1.074424429114936019e-01,5.024684705052543388e-01,2.666999335871740318e-01,-1.610883611033971652e-01,-2.265799116781767042e-01,-2.267111464167744783e-01,-4.139180553846633637e-01,-4.967107468388820557e-01,-7.098066927798598602e-01
8.133406378424890004e-02,5.796951845622084765e-01,5.021555548351629428e-01,1.939924741870051872e-01,2.246613651108501641e-01,3.091461574910421839e-01,-1.252975860100089267e-01,-3.928194709256023764e-01,-4.802937305345282848e-01,-9.883382205973420542e-02
2.558157704343286820e-01,4.094593786953960590e-01,4.336962139953256523e-01,-3.218266260860844219e-02,3.067112266779339347e-01,-7.374147131317412840e-02,-3.124736051954318805e-01,-2.521350632045262774e-01,-3.606092157756216610e-01,-5.663170739968403922e-01
5.043533600886446200e-01,2.878398526433262883e-01,4.046405289849677733e-01,-2.245512058067371253e-01,2.488207807960249318e-01,-1.146033727097329480e-01,-2.225888310724651320e-01,-5.114116913315434887e-02,-2.859300713363974178e-01,-1.251779225939383122e-01
