5.831686905959916345e-01,3.002954672215836784e-01,8.065936569330097727e-01,5.665307516987073688e-01,3.027018783474422214e-01,4.724097948415016957e-01,8.240271306376173444e-01,5.886891101668118020e-01,5.870231958572414976e-01,8.194118018454905616e-01
5.873982219720009779e-01,7.426822348697921239e-01,9.082352164729001753e-01,8.056891217328547850e-01,2.127129690423120445e-01,8.419914939587029856e-01,9.254325512119006003e-01,8.180718146696137616e-01,7.324782746401605760e-01,5.044956613443203342e-01
4.869091052843508294e-01,7.331542444052813190e-01,7.304406100315710137e-01,9.999824255591327482e-01,7.350562984280730738e-01,7.031682403840191498e-01,9.997614803380334703e-01,9.612503538004252279e-01,4.803099491393716391e-01,4.847709587789669206e-01
7.013522842413733027e-01,6.707458930316585466e-01,7.210611570418630212e-01,7.950768726522099428e-01,6.259414589448315525e-01,8.011867587478141983e-01,6.198156554455003242e-01,8.752138525442382244e-01,8.304892458546815348e-01,5.248234378730178840e-01
2.918700523990149232e-01,9.937610383823538562e-01,9.506130623824189385e-01,8.925453480731160294e-01,-1.098094311484273944e-02,5.863922260556809762e-01,2.679793136810312837e-01,8.821722303115715480e-01,9.757145967964391264e-01,6.320742360676283589e-01
4.609435568460673593e-01,9.998935390882677243e-01,8.888712047551727835e-01,6.469127475769802516e-01,5.634942504541859964e-01,8.218637066318592588e-01,4.014421923873335296e-01,9.441726870516065073e-01,4.427746861082352825e-01,5.343929370417738189e-01
7.069445342446298852e-01,1.626352621398941545e-01,8.642678424145620042e-01,5.878342800272616797e-01,5.928141836273663756e-01,8.089483109843758069e-01,8.695591941414427817e-01,5.771421554310700586e-01,7.867825689532286226e-01,7.479295733670174862e-01
5.088353915966712382e-01,9.297585867388025171e-01,8.375306138538141099e-01,6.153104068347181599e-01,5.863400614460266835e-01,6.230723432400544493e-01,6.253037275903419179e-01,8.976361724975577827e-01,8.899959651917890291e-01,4.985800814481530230e-01
4.468206005401812453e-01,7.259158802368224084e-01,8.426932774328467213e-01,1.406426300958801556e-01,8.039450043140964342e-01,3.193924693870809350e-01,8.162271079986367361e-01,7.406087459063248613e-01,6.686427887250173674e-01,1.431370747163631107e-01
7.614400273819587062e-01,7.631519742959480546e-01,4.988522136388526818e-01,3.605255823712408270e-01,3.247690399686805063e-01,8.155726012987083440e-01,5.407629979509765983e-01,4.321612508326513891e-01,8.228323280051752509e-01,5.288523539989771205e-01
