8.186586059368523571e-01,7.866048814311481507e-01,7.974488792323715103e-01,8.039076855977216329e-01,8.403921734384537379e-01,-7.951057890224098035e-01,-8.239506968369759710e-01,-8.203496631165663189e-01,-8.434119711475165371e-01,-8.174193159730607228e-01
8.329650434906061829e-01,6.328309676353367497e-01,9.674019673274607545e-01,7.413969476965573957e-01,5.305565851414264511e-01,-6.875020251144717820e-01,-8.277780284503013508e-01,-7.835525684307631522e-01,-9.570582922117168989e-01,-7.437466973600683762e-01
8.690126272399530949e-01,7.346599178220842852e-01,4.907395901061315513e-01,8.116883393278788716e-01,6.103472438518577903e-01,-1.132951685508278572e-01,-8.116602189136638001e-01,-9.028497461222726450e-01,-4.925977348012709478e-01,-7.199592194313116922e-01
8.148572918361816075e-01,9.162850559725330690e-01,8.769970681928599410e-01,6.651262242806951219e-01,3.531945326923330297e-01,-3.524265619866983057e-01,-6.724387076520137452e-01,-8.764219345403327921e-01,-6.721264760535700100e-01,-8.422344997577797532e-01
9.421186334439484167e-01,9.023448747027572603e-01,7.270942849376257344e-01,3.993080599177844525e-01,-4.653621133142094024e-02,-5.368818404957722418e-02,-5.788927164961645833e-01,-7.273526623404248381e-01,-9.021825692515224038e-01,-8.250399842344010581e-01
9.065602564781211070e-01,8.019357275314478173e-01,6.782445974394003541e-01,4.209902281753291065e-01,2.592697372583906423e-01,-1.196627871744907756e-01,-3.076334917188144891e-01,-7.055327433574306584e-01,-8.011688156908672864e-01,-9.114115432830355301e-01
8.421267411689752347e-01,6.822084522043748711e-01,5.851518583688436470e-01,4.129459779256086649e-01,-2.586264156891493471e-02,-2.039173132200348126e-01,-2.722650313675839540e-01,-5.731710146096176128e-01,-6.855029891269728282e-01,-8.416061567390709097e-01
7.571017050454382780e-01,4.754735495304256432e-01,4.977530000016996969e-01,4.155919143281542466e-02,-4.154583163544223190e-04,2.581764177416466244e-01,-3.452148762002835714e-01,-3.916006388886393852e-01,-3.086080172841726421e-01,-7.573084942476252523e-01
6.632655329844788783e-01,5.200055130421874505e-01,4.417150586320197636e-01,2.915319752771154960e-01,3.751862714426028589e-01,8.164829725623722056e-02,-2.628546457498059929e-01,-5.668450091976244831e-01,-6.000632430389853944e-01,-6.246950463854612501e-01
5.788848973589533209e-01,4.170554730852285563e-01,5.284928562124829865e-01,1.137403856613613817e-01,1.014953829134221386e-01,-1.036356723815809455e-01,-2.900564879283812902e-01,-2.524617782606781713e-01,-5.580625913486488843e-01,-4.814712456627661119e-01
