-5.389577527638286791e-02,1.174619870958332202e-01,3.136298488615577584e-01,-9.738886642327944376e-02,-6.640082267513420788e-01,3.585790711008646769e-01,-2.890750172579756305e-01,3.580223322744757186e-01,2.788163505408046139e-01,1.254990994809220828e-01,1.747171105268764332e-02,2.055898813953729587e-01,-1.657535582782001041e-02,1.934922057392981717e-02,4.101109317468434184e-02,-3.133513337892108314e-02,-3.703226539518120891e-02,3.415245198323165203e-04,-1.989236384297972046e-02,-2.307432627568309913e-01,1.119309930565342004e-01,-5.445138991769568060e-01,-7.407919028538739736e-02,-5.948794881667513607e-02,-2.640497460088213066e-01,1.895686201071427324e-01,1.160579580122952925e-01,-6.746214046089374916e-01,-3.945144055444442799e-01,-5.469381637517486405e-01,-1.034967180179764412e-01,-2.544512762737487499e-01,-2.559659346377396449e-01,-3.740694124935746157e-01,-3.382250771593421912e-01,-3.044125169472055581e-01,-5.563657985116633453e-01,8.552340385398399247e-02,-4.601567231664973473e-02,-2.919997973540710001e-01,1.332096915490032230e-01,-1.269642534482789131e-01,1.149410003611291836e-01,-2.237744183841807247e-02,-1.288475429625914916e-02,6.354464453496012910e-02,-3.675063763155703156e-02,6.176544841515385631e-02,6.725115266662855251e-02,4.316901411166509245e-02,1.037672040642705490e-01,-1.802788134509884441e-02,4.539920682314642526e-03,-1.294708987265376920e-01,-2.221384726425288392e-01,-3.658306730012364505e-01,4.810266241620960170e-01,-1.538038953008912524e-01,1.703968742946454507e-01,1.006733150044958336e-02
4.344368619512764540e-01,-1.744981490450591421e-01,1.141861993154768690e-01,1.261581909166182569e-01,-2.562679636856826648e-01,1.968389730801970664e-03,1.485945195527278162e-01,-9.661671959895468120e-02,1.571558183068780812e-01,8.971504430031533583e-02,-6.384067870589299476e-02,-1.777511801075926101e-02,2.679191992880577966e-01,-6.037927718245313276e-03,-4.327174713753531576e-02,-3.733794416949245271e-02,-1.465223819290812080e-01,-1.178055475923984151e-02,5.782355335196700391e-02,2.898403050995276495e-02,-2.229351957098149872e-01,2.284132748157244319e-02,-8.111943383830261256e-02,-1.980481397689008161e-01,-2.459563820000138235e-01,-3.031030062472914177e-01,-2.437314177695934780e-01,-2.916669261749378350e-01,-5.917862525501818016e-01,-5.565810270249730296e-01,-5.977981776002784242e-01,-5.915838583701749087e-01,-5.256226553670054757e-01,-7.358460020948506264e-01,-3.491470252477481551e-01,-2.277756760364754995e-01,-3.078316021271024217e-01,-2.169927300180510554e-01,-5.939805852078187121e-01,3.823220474410573416e-02,6.268637802225317246e-02,-1.000843429414401964e-01,-1.297403571651206122e-01,-1.700310673800368433e-01,-4.661959457212986463e-02,-1.111113447481412164e-01,2.888618734030039617e-02,-7.221435662163332159e-02,1.503207090679739288e-01,-1.578961376172114683e-01,4.661122832431067314e-02,1.781778566114506912e-01,-4.773650137102027347e-01,-1.032948323594453516e-01,4.834510211777605648e-01,2.046501609522138887e-01,2.848502696037659154e-01,-6.425798245069360703e-01,4.464655755055157438e-01,3.125469943498868086e-01
-1.998065634512568856e-01,-1.471912359898582545e-01,-6.478003274435152337e-01,-2.409365214920375087e-01,-5.320318274866767672e-01,1.559661685026662858e-01,2.286510422339302906e-01,3.604619482699750743e-01,7.026627665091809971e-02,-1.382457261369271773e-01,-1.735056738965892464e-01,-9.180513534941196763e-02,7.426572674636083837e-02,2.310758632491087192e-02,-1.217311783098742328e-01,-2.828342802965172140e-02,-7.511999667868370090e-02,-7.566384810266768568e-02,-2.629047607521167729e-01,-3.180227458753036029e-01,-2.012418052972364535e-01,-4.481172039759130921e-01,-1.209423612144182592e-01,-2.314736466057668307e-01,-1.486517976901879090e-01,-2.108460628972216033e-01,-4.610992707525511936e-01,-4.841061247301860493e-01,-5.936152096797540217e-02,-8.295395822647724238e-01,-6.881680967340289001e-01,-7.614308802720638480e-01,-4.847059081673346093e-01,-2.705051273181262039e-01,-2.080915066269291014e-01,8.496131786234536326e-03,-5.745836792284968464e-01,-4.803063004611909936e-01,-1.279260735337875710e-01,-5.954423181815012836e-04,-2.020466971943218060e-01,7.278696322829282528e-02,-2.741878755606288465e-01,-7.959170186150486825e-02,-3.921213533375422083e-02,-1.275611046539354698e-01,-6.405409179684155851e-02,-1.891871397835520607e-02,-8.677378580582295609e-02,-1.018422047206492785e-02,-2.163396774320866522e-02,-5.861202687514808357e-02,-1.659307088724793766e-01,7.511934163334370307e-02,2.831939175527476427e-01,4.605236461484530364e-01,1.005808631044090157e-01,-9.098219469270268922e-02,-2.881952942633126402e-01,5.213885053632743016e-01
8.031974306090768900e-01,5.508074826479560926e-01,-3.713601925279530480e-03,-4.416730402992088966e-01,3.903472242461487052e-01,1.990610956349797844e-01,1.790116888825095953e-01,5.466015706261403290e-02,-1.788674287852949352e-01,-2.977061667233746878e-01,1.067341528242763821e-01,6.457627487351068341e-02,1.224133594886952503e-01,-5.468803161786752604e-02,-5.201412896969399152e-02,-9.360647094671796509e-02,-1.051613430106716068e-01,-1.224646170635011605e-01,-2.810035584579010925e-01,-1.430274609247790540e-01,-2.502213580895361056e-01,4.714161709728117294e-02,-2.352442959406576828e-01,-4.473280714198759056e-01,-4.280702665792041617e-01,-5.365479666335799536e-01,-4.366628432967368245e-01,-6.910880550038146497e-01,-1.375850212454558241e-01,-6.587137312998956329e-01,-7.584305965266647798e-01,-4.980083056957237964e-01,-6.460485493710141913e-01,-4.348102229215222714e-01,-4.513366178990196320e-01,-5.380705680245413403e-01,-5.635270830751712978e-01,-3.668792108308994160e-01,-4.345649556305474781e-01,-1.203729901616901188e-01,9.819231414950196912e-03,-2.334862337842723568e-01,-1.557509263261198651e-01,-1.098612590214178564e-01,-1.211368064274003925e-01,-7.897127018856671399e-02,-9.082696837860487760e-02,1.002802358641221268e-02,-7.411271599573722446e-02,2.658774680249293976e-01,-6.416868868627696731e-02,-3.517935630310038975e-01,-5.470360347660905426e-02,-5.011596991718731964e-01,-1.986737959124843800e-01,2.072804018644236468e-01,1.622979449205541880e-01,2.712506476856690329e-01,2.515530971637566782e-01,-6.455123924484175157e-01
5.543881115130243620e-01,-1.318620060521186188e-02,-3.728534382942064185e-01,-6.173494101377539067e-01,3.953363945761223519e-01,3.276374834199196062e-01,-1.137747794944434371e-01,-2.147266584141466206e-01,-1.985514365164009198e-01,2.782219338015070112e-02,-1.541696604822632988e-01,1.477024277681859288e-01,-1.590007468642138655e-01,-1.161459357280709287e-01,-1.221956537925418390e-01,-2.258755194687793733e-01,-1.205767866505107894e-01,-1.885069175171407430e-01,-2.124967494526762424e-01,-1.228270138620149859e-01,-8.386842210665611252e-02,-3.436425930585279009e-01,-3.177491760890430172e-01,-1.772692673330679425e-01,-2.812952556564129458e-01,-3.473551529249235270e-01,-6.060255075287080961e-01,-8.102353658503188560e-01,-9.685713370496111807e-01,-7.570128852722023405e-01,-8.768728563868019021e-01,-6.599582508154223648e-01,-4.811791736491697336e-01,-6.077308356665186428e-01,-3.997990487435053031e-01,-3.187468388592087920e-01,-2.740804875832223986e-01,-1.062849784146950166e-01,-1.928630087549513539e-01,-5.946678426162781833e-02,-2.455574946948126946e-01,-2.083142940189171843e-01,-1.610583529525972946e-01,-1.217750004658015445e-01,-1.874681966025145696e-01,-1.138914656098819617e-01,-1.688499854149950463e-01,-6.813862911704547665e-02,-1.739305138996152245e-01,-3.134719611116813520e-01,-1.342250907294066098e-01,-7.457169470320251792e-02,1.004473344941130969e-01,-3.711498726286612260e-01,1.381690575025384948e-02,8.432405412094525765e-01,-4.232273966864879416e-02,-2.711964695892778998e-01,4.614690366915494835e-01,-1.234037112005237496e-01
3.642166622652823205e-01,-2.121119627561342258e-01,-2.148143478461202183e-01,6.149195627419336008e-01,2.142085501381951751e-02,-3.227553110324547503e-01,-1.582768633680996795e-01,7.475391165602313093e-01,-4.632850967118491009e-02,-2.580734825007865441e-01,-2.289271172457315318e-01,-6.803479376564557091e-02,4.683031639250304773e-02,-1.973663777971022479e-02,-2.789888367696342075e-01,-9.004750573182866702e-02,-2.094649087720812097e-01,-1.727112295467920500e-01,-2.576376274159324353e-01,-2.104432621190981401e-01,-1.900120456837119109e-01,-3.997593588757804017e-01,-2.687007727991368444e-01,-3.778852921786104990e-01,-4.088970236816475978e-01,-5.572789312129272643e-01,-7.149865010373185337e-01,-2.148602675625987113e-01,-7.063734418186894404e-01,-8.285611712895146752e-01,-7.972779682787308753e-01,-5.811148102396805903e-01,-1.659170069940971992e-01,-1.723344614105900285e-01,-5.425197030757121786e-01,-3.968199013647303874e-01,-7.329046806482675258e-01,-5.722578164411850077e-01,-2.364713365438415593e-01,-1.940742492414844200e-01,-5.581903571771666961e-01,-2.160179474714190861e-01,-1.703650095952947974e-01,-1.276243142678235576e-01,-1.338069074532893254e-01,-1.294384570796583978e-01,-2.504898083674774178e-01,9.807890936408177052e-02,-1.426613578285046424e-01,-5.475120672541542582e-02,-3.512057558707571414e-01,-3.677945739304381428e-02,-1.332419325678614597e-01,-9.917054651409513977e-02,-2.801951882449831843e-01,1.687851336189254703e-01,6.413343096587216692e-03,9.533554681858236179e-03,2.302020612842311520e-01,-1.531136652937834242e-01
-5.083374985950931402e-01,-8.763062106724271716e-02,1.175542542915308103e-01,-1.515267597894542073e-01,-2.724603183744295776e-01,-3.201694401541022583e-01,-3.593318839012590166e-02,-5.519415029275226425e-01,-4.282150542733724197e-01,-6.657241038465325778e-01,1.294746762085947911e-01,-1.545989340651257593e-01,-1.574204218062766891e-01,-1.052560055859375066e-01,-9.100973857268875034e-02,-2.842502937997091750e-01,-1.864616608324611846e-01,-2.234427311832127838e-01,-2.062339899320502212e-01,-2.276317647048925197e-01,-7.117715370332738933e-01,-2.773168965462051716e-01,-4.610191861711976924e-01,-3.813932077186792391e-01,-5.286552472454100204e-01,-6.713268114407746623e-01,-5.332642712068408342e-01,-2.505254205417204449e-01,-9.616697036704318080e-01,-7.458025747058757426e-01,-8.265627354945618288e-01,-7.544380190380161055e-01,-6.577009300007343739e-01,-2.871606768160749334e-01,-6.712405128972266377e-01,-5.097962413550997107e-01,-4.035804582395615125e-01,-5.408057864971133055e-01,-2.745675302581604416e-01,-7.171935147913469644e-01,-4.290781311481375870e-01,-2.027435192970425681e-01,-2.344046813156690778e-01,-2.431609215685184289e-01,-1.116667117050648139e-01,-1.351753238428256808e-02,-5.353600225828603065e-02,-3.414924682233084346e-02,-2.474816743210877801e-01,-3.921376431153502512e-02,-5.290453654451104937e-01,4.611849512012056174e-02,5.593783135387142558e-02,-1.477601490743076507e-01,3.206400219927196815e-01,-8.926546597046343401e-02,-1.051425688613768193e-02,-1.505818117064231798e-01,9.492650285500270346e-02,-2.039306103407481918e-01
3.385728972312020413e-01,1.069694410031309523e-01,-2.563034054151809848e-01,5.006309390007721710e-02,-3.789788792159906605e-01,-1.076432630532787732e-01,5.186517059271990027e-01,-7.123975810649273155e-02,-1.720770774844511131e-01,-1.076918914220838935e-01,-4.170675054055408837e-01,-3.309505498492047032e-02,-2.709032835769341063e-01,-2.281426392692575134e-01,-6.662913666902371690e-02,-1.277002821537872868e-01,-2.315019970286236184e-01,-3.084129693184659016e-02,-1.612117110594305791e-01,-2.637170721752792324e-01,-3.697273513664005584e-01,-3.103282253322676709e-01,-4.092232181683627679e-01,-5.101997764435906024e-01,-6.325413047030233882e-01,-6.067254419748753236e-01,-2.617636478306059611e-01,-6.337886585730073685e-01,-9.185688440349394357e-01,-8.206855398571867299e-01,-8.098933205843469318e-01,-6.007313410383797736e-01,-4.421863749569219793e-01,-8.734133596230412300e-01,-5.265749900447225240e-01,-6.233303344026718262e-01,-5.127627282599797054e-01,-4.171276889452593672e-01,-3.553869788052987366e-01,-3.114702607622044095e-01,-2.639315539052669024e-01,-2.707232785458268398e-01,-2.605033147437949004e-01,-2.016175015639944113e-01,-2.644501860635604662e-01,-7.295438299186797482e-02,-2.001366965918504326e-01,-4.050384705414908915e-01,9.264612207506345287e-02,-2.040288008074488124e-01,1.280498704606055325e-02,5.157619405932064582e-01,7.385527494002638305e-01,-4.200929324973038947e-01,3.188553162602170143e-02,7.214662218304938868e-02,-3.183496118417752929e-01,-4.321897583066068305e-01,-1.503486650127535407e-01,2.555904742229764270e-02
-9.692483387340050660e-03,-1.827500041060779179e-01,2.359451561178751433e-01,-4.434384471853419218e-01,-6.544195242958851244e-01,4.308560836868101096e-01,-3.275252028386958503e-01,3.088800301447912067e-01,-1.084862423614607191e-01,-7.527410717273115282e-01,-9.677808471599536055e-02,-6.564125846812244322e-04,-1.188158294937397136e-01,-2.696897833661344168e-01,-1.841994248909532284e-01,-1.850485290522057014e-01,-3.613833239055151414e-01,-1.626338097040809505e-01,-3.009798685065841473e-01,-3.020445688143729712e-01,-3.019739899176578923e-01,-4.241326787244026897e-01,-5.048691504145367270e-01,-6.015895175541151607e-01,-1.998228277766447292e-01,-3.734584577232427094e-01,-7.741816463119501890e-01,-4.903014144380005157e-01,-7.490614367139056817e-01,-7.774058126530764001e-01,-8.272713604269421594e-01,-7.452961732358120983e-01,-4.750068646365515068e-01,-8.965254440753631648e-01,-5.647784812452855130e-01,1.804798346606135973e-01,-6.130198922324331390e-01,-5.087793744989973499e-01,-4.271293727693912246e-01,-3.490603212430239410e-01,-2.912740424848255238e-01,-3.409867574630300879e-01,-2.522445560568490897e-01,-2.446392569773102321e-01,-3.688823219059867431e-01,-6.204087351483376228e-02,-1.525574257276695322e-01,-2.043237416484658120e-01,5.369063302539783811e-02,1.546963828516818296e-01,-4.001904332736264114e-01,1.390866027255761306e-01,-1.409969043050082471e-01,2.499238688153100629e-01,-3.434611801498568262e-01,-5.080014237715766573e-02,-1.960034723480933716e-01,1.437244514570087117e-01,-5.893319118550804925e-01,-5.459656052273579308e-01
-2.381909555583347493e-02,-2.471392101264310304e-01,5.339323903204707955e-01,3.237067298818619432e-01,-3.102667317165234140e-01,1.993508806838685254e-01,2.960447437448134878e-01,1.300886193178032169e-01,-1.940599262024000071e-01,-6.424457779476117070e-01,3.349159249951735862e-01,-3.521752496263688692e-01,-3.176161140034143293e-01,-3.024742851397054788e-01,1.248954421110457097e-01,-5.092201872555938286e-02,5.764917291071244149e-02,-2.705474588952297421e-01,-1.085240832211548795e-01,-4.585203494861972984e-01,-4.368967493641455202e-01,-5.409656484159430789e-01,-5.956139014803313314e-01,-6.753435315539481065e-01,-7.808469016231104343e-01,-5.343311924410022451e-01,-9.467406352513395573e-01,-7.065484152224263958e-01,-7.982827371160935437e-01,-8.405993203581955120e-01,-7.886307891624165789e-01,-7.406097664613403575e-01,-7.376978326578232936e-01,-5.239479396278755585e-01,-4.225387638264087031e-01,-7.822200086244851525e-01,-6.869915015383213364e-01,-6.015814414671706301e-01,-5.142648499210840107e-01,-4.703615640417466714e-01,-2.935494647124111678e-01,5.374607275696063891e-02,-3.029438708299284858e-03,-3.388496246651322430e-01,-6.725687378807944372e-02,2.553776265761903419e-02,-2.877098139404614119e-01,-4.276750221731790425e-01,-5.900131451830085139e-01,7.438720321690445170e-01,-2.020449457803119853e-01,-2.007461452619865305e-01,-1.087775570327847580e-01,1.406658213639690180e-01,-3.045132293459658079e-01,-4.897963801986193744e-02,1.465116001014842295e-01,-4.601905909273804607e-01,2.745683852929092228e-01,2.381851595467900096e-01
