6.747156003947939462e-01,9.557538879517711861e-01,6.840326568829759868e-01,7.852732460251259372e-01,8.068826180834220985e-01,7.699968987639382867e-01,8.216227693658234577e-01,8.118741908625241033e-01,8.066358954394380332e-01,7.993779320822461676e-01,8.097254828316413633e-01,8.158100050538371617e-01,8.207126666875725896e-01,7.862180655575013999e-01,8.362128684311398441e-01,8.178816993949673542e-01,8.167624784611946520e-01,8.103564425700791052e-01,8.130094917428480894e-01,8.102922527714391254e-01,8.006713891631545010e-01,8.018406513496701971e-01,8.122582257765043057e-01,8.269073870969322337e-01,8.120287928440694802e-01,8.092938469184427497e-01,7.890871202852314248e-01,7.889475786480711905e-01,7.843686742381567045e-01,7.893279730431040919e-01,7.870437875971306729e-01,7.555016000922240016e-01,7.808538563092390916e-01,7.163622288041869846e-01,7.075305466210490835e-01,6.843061147843308989e-01,6.943842922223761871e-01,6.605916934835829313e-01,6.899773187775272154e-01,6.481169715956826005e-01,6.549381943334782186e-01,6.596794757972844758e-01,6.398387472399443832e-01,6.432487449037401772e-01,6.093666463277450651e-01,6.280839594550122751e-01,6.287271802983328550e-01,6.347555519483097930e-01,6.304154426357048147e-01,5.631486158498997252e-01,6.068505886780343195e-01,4.511234876679290906e-01,4.971222268700862812e-01,4.378658797794675595e-01,4.178260946853477042e-01,3.605895191409387857e-01,4.362640307819499186e-01,2.880178925902028286e-01,2.227312083304238965e-01,3.670465888100608587e-01,2.702730372592068719e-01,-3.934793694676754633e-02,-2.452550740703847154e-01,-2.050731113516643112e-01,-7.209042267062275300e-02,-1.556493604611447201e-01,-2.083398120410741849e-01,-1.415568673777891917e-01,-2.159287366834536648e-01,-2.271779630517869186e-01,-2.126342069311753513e-01,-1.560209496146353902e-01,-1.820910673213069209e-01,-2.263972049814312326e-01,-1.759690394982979175e-02,2.445746415757993342e-02,-1.922685659141733228e-01,-2.640827973964172681e-01,-1.236093386261041815e-01,-1.829790937657089500e-01
7.617091405208156196e-01,7.189495662632325867e-01,5.052798123868349478e-01,6.968570012357172549e-01,7.384337016652270380e-01,7.731824562553318847e-01,7.434576557406568087e-01,7.932445995139203454e-01,7.526711975664011067e-01,7.612989508732622701e-01,7.704478686414893973e-01,8.049540684636070642e-01,8.172726277378945525e-01,8.120086983086949317e-01,8.181228479805356946e-01,8.220745918933860530e-01,8.093721628461311157e-01,8.051715679861034536e-01,8.101884131899116381e-01,8.104076691110790875e-01,8.039591409491487761e-01,8.256911890120425257e-01,8.078182134677515114e-01,7.971909204907131619e-01,8.206894093846075489e-01,8.100337448343687408e-01,7.788686479063005041e-01,7.830667423177662956e-01,7.796473975173273674e-01,7.813912772144843144e-01,7.824614193070620338e-01,7.796086542483638970e-01,7.500219151187691446e-01,7.122463387322277573e-01,7.010496842905479253e-01,6.803539275527439312e-01,6.919732066908745871e-01,6.675953208357104929e-01,6.553910114007188703e-01,6.622088405877342154e-01,6.467916072323248722e-01,6.452877152397576976e-01,6.614529768019934419e-01,6.365405582335258439e-01,6.219032026962452164e-01,6.160820296565056031e-01,5.930565212163804167e-01,6.270698855937780758e-01,6.238904549849698666e-01,6.399301965031061190e-01,6.385219196880097536e-01,4.970856327426227406e-01,3.585845937113137927e-01,5.220762034062884638e-01,3.170378308035693982e-01,4.008291719603073733e-01,4.161372526928157622e-01,4.336396216218330601e-01,2.536166822895352668e-01,1.221122124929926583e-01,4.845207203787978145e-02,-1.835579258751466603e-01,-1.503100560295390353e-01,-7.953170061333489360e-02,-2.346517509124833312e-01,-8.461672173696775656e-02,-4.500716778098276527e-02,-1.996890675057460540e-01,-2.325527242553261376e-01,-1.871928731288811099e-01,-9.136286987954471417e-02,-2.461494178255429488e-01,-3.447660190830860727e-01,-1.895464842955051632e-01,-1.321138165275302923e-01,-1.940783954891405483e-01,-8.782351086362388815e-02,-1.139475155020102659e-01,-1.744770418330277295e-01,-1.634681463167884929e-01
7.846612489451036954e-01,7.375333767197708168e-01,7.253302923479945097e-01,6.102884088062869861e-01,9.859483049934524290e-01,7.141324031594181720e-01,7.127758671820958458e-01,7.953067670674496270e-01,7.647212248739190255e-01,7.383458260661002193e-01,8.045185528629217320e-01,7.924298931981045291e-01,7.265853071101721072e-01,8.028641000812497541e-01,7.711936680000117672e-01,8.166391450348906567e-01,8.114158763499468296e-01,8.092116142110434840e-01,7.978329363949759889e-01,8.232112561771460779e-01,7.877153692428503495e-01,8.085410951126880130e-01,7.997797088279464672e-01,8.017573582548973565e-01,8.259350855807735536e-01,8.190068237185037514e-01,7.891186585729553782e-01,7.598997306500410165e-01,7.814147417797580042e-01,7.743462369891612740e-01,7.798909001751177517e-01,8.078515766339309234e-01,7.555172456232807088e-01,6.947035299468553582e-01,6.998416940075731230e-01,6.899176325475575577e-01,6.693251245185773968e-01,6.762197960258636842e-01,6.586332198668684024e-01,6.973717948167802438e-01,6.575231574926884148e-01,6.729770641858200397e-01,6.597334539264051445e-01,6.446649338908082560e-01,6.320182091578641081e-01,6.295703460794879192e-01,6.310035729664995596e-01,6.335911894449536286e-01,6.042463764670014115e-01,6.178347671294736054e-01,3.567940189154141795e-01,4.889529647195577922e-01,4.277088001456129662e-01,4.522728738117675062e-01,4.133214812685703232e-01,2.927615707394354838e-01,2.604845119615965543e-01,3.291044824988513251e-01,1.088899299506800034e-01,-2.678533298574576824e-02,-5.304049620209771478e-03,-8.221371364452621788e-02,-1.961242560811459756e-01,-7.780501715450553746e-02,-8.914432567837125843e-02,-1.015905320572265402e-01,-7.616954017197362370e-02,-1.599798269066873835e-01,-1.859055120041777642e-01,-5.634275661914844163e-02,-4.526341290940939094e-02,-2.848862426334540232e-01,-1.646100502113092001e-01,-8.792390950503760350e-02,-1.464461437111774234e-01,-1.918152099381897069e-01,-6.444107140656311905e-02,-1.873835159800738004e-01,-4.776956831471391995e-02,-1.911573251595394818e-01
8.128472459938561601e-01,8.281491040797188674e-01,7.251148254703668750e-01,6.216957167752357183e-01,6.043949867530612474e-01,9.926380081839476510e-01,9.749217885816897633e-01,7.497749378532715392e-01,7.243571190156358197e-01,6.840508863860851330e-01,6.844959666317754765e-01,7.853246182225015470e-01,7.207503249926646705e-01,8.219324215989819438e-01,7.653618462369869979e-01,7.709227581113486938e-01,8.233152835755725985e-01,7.920167701606736221e-01,7.998271502446813175e-01,7.935114150494589902e-01,7.725705633844864861e-01,7.841404031546571618e-01,7.819732157451126930e-01,7.878131100605242354e-01,8.068768120772842334e-01,8.053679497296771794e-01,8.005124991096318476e-01,7.980469988263823033e-01,7.816710603881950048e-01,7.770820372951589006e-01,7.770428455258734379e-01,7.728459799977809297e-01,7.280019206205703419e-01,7.018523416381515778e-01,6.883939574740615130e-01,6.835555241792473646e-01,7.051709334349859359e-01,6.848432494564727913e-01,6.616224885307926407e-01,6.510810996074266610e-01,6.402766012514947702e-01,6.574739104745320750e-01,6.378863394187448410e-01,6.423216206327957423e-01,6.606702668886349494e-01,6.627664743958818772e-01,6.332030877202067254e-01,7.009221748859154610e-01,6.262663884364277900e-01,6.205045117254873732e-01,4.204829519842103180e-01,4.848652568475500524e-01,3.602256099544260404e-01,3.617247954044012781e-01,2.606207200490550102e-01,3.227247518908530899e-01,2.985224587496885795e-01,2.921287106904545405e-01,1.207621617841539152e-01,1.862276227865711925e-02,-1.005495127797701588e-01,-1.119644581128036304e-01,-1.346866473828954025e-01,-1.539338798340025016e-01,-1.510346708991864850e-01,-1.481233532359080285e-01,-1.369625778070927002e-01,-2.112504339072303339e-01,-1.957993872185403439e-01,-1.918963240498924583e-01,-2.584642927083112274e-01,-1.625658162229467185e-01,-5.308255333013481986e-02,-1.264018040952772926e-01,-3.017041608616716913e-02,-2.852859877838158018e-02,-2.569933609640951411e-01,-1.272381010790955835e-01,-1.492144515293181706e-01,-1.738468224475391566e-01
7.972786409598673352e-01,7.968119285253141282e-01,7.772728362974724581e-01,7.364724335069852135e-01,6.402945325078982508e-01,5.835695211950293615e-01,4.139786044919271379e-01,9.806450807925352064e-01,6.357722861478382059e-01,7.323329439084833581e-01,6.383553295428779917e-01,6.867832374977684839e-01,7.566464573930997695e-01,7.837457861230283651e-01,7.776637083970606712e-01,7.765418906161000168e-01,8.010135359660112142e-01,7.973285389113971000e-01,7.693488005552376885e-01,7.686751743939584935e-01,7.987242602471859021e-01,8.055852208750046151e-01,7.705851126660688832e-01,7.709011660929816490e-01,7.824391501897349777e-01,7.916497058293524569e-01,7.865667149027866234e-01,7.743335369108443889e-01,7.628099005763004925e-01,7.643324958842477868e-01,7.769523230403250214e-01,7.647062807756149772e-01,7.606769094382931362e-01,6.809846810931599048e-01,6.784812121763041937e-01,6.848724712843026197e-01,6.930717492829979731e-01,6.661946219382540724e-01,6.539535899569319799e-01,6.483699633566686327e-01,6.653731892976224582e-01,6.553537526902111221e-01,6.335626733917986142e-01,6.267757520713294062e-01,6.402947213165055551e-01,6.122319503936946017e-01,6.117842007613613076e-01,6.322750234557329430e-01,6.627992735522474366e-01,5.171424003629703225e-01,4.819916083444261701e-01,3.436458133699497042e-01,3.159285199434457292e-01,5.269043239952341251e-01,2.035895763203678377e-01,2.067664428199050275e-01,1.753699617117199516e-01,-8.670841590948966116e-02,-8.918622528737336908e-02,-3.025432470172642607e-01,-2.933373103937707560e-01,-3.086125696346630476e-01,-2.046572078637035330e-01,-2.738516389446396526e-01,-3.495829140616688591e-01,-1.858669191788088759e-01,-2.848597421106257022e-01,-1.144241493867188680e-01,-2.233028734993171005e-01,-1.836518221064053491e-01,-2.851497528500386291e-01,-9.872772793738678054e-02,-9.378959011505814958e-02,-2.331346340140307005e-02,-1.134231754309462936e-01,-1.584394794134277029e-01,-2.516464862126636115e-01,-2.192997631608630260e-01,-1.992110486325137098e-01,-3.335998539032496990e-01
8.165588650899311407e-01,7.877908765760314180e-01,7.957228282865050906e-01,6.923199993923966344e-01,7.822929222085289735e-01,6.922681316082806013e-01,6.977447851138545154e-01,5.002872292820048639e-01,9.902074357580564756e-01,9.804616237583293481e-01,5.465456651204344540e-01,7.804778595522477991e-01,6.834783828396998606e-01,7.310606176399295775e-01,6.472429220793980420e-01,7.423624842463319995e-01,7.204437926085406341e-01,7.585239551020201976e-01,7.562316551089316441e-01,7.448749411726858227e-01,7.759686337239504184e-01,7.831513087398414008e-01,7.892182639718361425e-01,7.699276776791421639e-01,7.679049157559882932e-01,7.809761873694662793e-01,7.890194502198267790e-01,7.592285943076577670e-01,7.579315155520902625e-01,7.624799958782779719e-01,7.430854820244028325e-01,7.674321735389958432e-01,7.531760241052167792e-01,6.637284623834229791e-01,6.749557814875492001e-01,6.747235103579065640e-01,6.761135035266072624e-01,6.724591298269827488e-01,6.674636327908812783e-01,6.702928417857552112e-01,6.294025857949619995e-01,6.586120579596302926e-01,6.706554034803119402e-01,6.141750050055604371e-01,6.019068079675823357e-01,6.489537963405110910e-01,6.206917390784152389e-01,6.491505536096314755e-01,3.224649271034382703e-01,4.228782838302028169e-01,4.642256254615915734e-01,3.470859704095554110e-01,2.671578402876617075e-01,1.038252724690804790e-01,2.015047295925501969e-01,6.447340892541394974e-02,-6.462330017597738008e-02,-1.650963701154097019e-02,-2.006204014494748222e-01,-1.940541129021812472e-01,-1.491265446855815635e-01,-2.384754326752777653e-01,-2.223780399007579123e-01,-2.095455702204773174e-01,-1.755199719859313334e-01,-2.414047420368526931e-01,7.783473837310332134e-03,-1.178512197696123809e-01,-2.554112852535468936e-01,-3.250156204589135789e-01,-2.057970318020157785e-01,-1.503236948541457063e-01,-1.006586321477245249e-01,-7.590123778595452009e-02,-1.988776524192586437e-01,-1.331401134089104377e-01,-1.488231027318613342e-01,-2.887724491921346837e-01,-2.498308376786354257e-01,-3.133886960535474109e-01
8.118679626452449671e-01,7.715315757531190366e-01,7.710286096113063703e-01,7.597988304755193267e-01,7.773167737862675120e-01,6.490395430658112419e-01,7.069825171891027660e-01,6.077627148005129154e-01,5.516941971314479609e-01,9.839641344758436325e-01,9.878011242265097858e-01,5.706423417434959289e-01,6.478632201597438467e-01,6.215264567716836108e-01,7.140083334944961058e-01,7.141112892813185065e-01,7.408591539879202381e-01,7.461066901889563674e-01,7.739144827115411740e-01,7.683635839421990577e-01,7.570684109401533135e-01,7.932899995415705341e-01,7.600372632815356466e-01,7.773452625643652025e-01,7.628335028737478485e-01,7.771156597439825564e-01,7.732394009309029315e-01,7.411566597535143019e-01,7.695236543937610252e-01,7.737897672460273268e-01,7.721961242471639952e-01,7.349406978135832880e-01,6.990069333304279597e-01,6.437942150873923186e-01,6.575889125698783921e-01,6.640965831023000199e-01,6.720943100047489516e-01,6.603997703160150445e-01,6.832090001436417204e-01,6.702360776485923877e-01,6.359454640662748348e-01,6.472671338922999507e-01,6.236585507443950238e-01,6.355977299192427932e-01,6.428150499459230893e-01,6.153890865162191526e-01,6.592662372233486501e-01,4.772062140084740722e-01,4.418656859918933533e-01,3.715103340979337143e-01,2.937830906389458097e-01,2.616948959449332257e-01,-2.096863866730720380e-02,1.532029801902057009e-01,-5.345013453044352575e-02,-9.672976190797953622e-02,-6.027888095977174121e-02,-9.299584995447246483e-02,-5.127068305444393119e-03,-2.678518529953431981e-01,-1.477683663604038578e-01,-2.326173093127822111e-01,-1.681832241655995819e-01,-1.308904429233833377e-01,-8.776709908576238450e-02,-7.695521279224806777e-02,-7.441115051565710958e-02,-4.507050908214329382e-02,-2.494717421477386232e-01,-2.103823755347863367e-01,-2.838356567876748268e-02,-1.207456783342552298e-01,-1.255677373890211612e-01,-1.791069040310747651e-01,7.216923806901079895e-03,-1.995636982851998198e-01,-2.690214882481958836e-01,-1.135234109974925659e-01,-2.111797882276631733e-01,-1.700936667518683498e-01
8.126722149939824558e-01,7.694417464748986024e-01,7.752282026314677443e-01,7.577953028861939000e-01,7.866893693404748422e-01,7.495223925758158767e-01,6.723446800069776685e-01,7.201019464759282895e-01,6.466422938117974972e-01,7.496493736941504116e-01,9.957989745084183664e-01,9.864378100442841024e-01,9.243607192467190314e-01,6.458274209981321734e-01,5.768378353160564798e-01,6.962465715657624177e-01,7.775010681225328346e-01,7.235406822800390936e-01,7.169232568630674596e-01,7.769017997647152951e-01,7.295054063174225556e-01,6.858595570496407445e-01,7.918956324762458365e-01,7.404730489140336491e-01,7.679742660496242657e-01,7.703385450642868948e-01,7.638859029781956966e-01,7.358964154457106055e-01,7.294752013508268851e-01,7.470457257833357234e-01,7.362392539885684872e-01,7.492674044006073508e-01,7.050904376890981817e-01,6.548403245557831154e-01,6.726498323426727266e-01,6.583729832146058003e-01,6.573864602054352302e-01,6.603188601181589901e-01,6.399926858357756210e-01,6.657920561161921880e-01,6.657063074337986608e-01,6.770928576956670719e-01,6.677911219816512478e-01,6.330667185764735638e-01,6.262590702195268699e-01,3.406816683284547564e-01,4.348133538221296557e-01,4.588429382732925887e-01,3.732150181668496547e-01,2.330907034919690590e-01,3.705734210237214277e-01,-4.265615428016387295e-02,-4.229911426649731604e-02,4.033387132326089752e-02,-1.443498170519820212e-01,-1.409186890742198384e-01,-2.599183500882015219e-01,-1.155957758512195926e-01,-1.944437981402545243e-02,-1.759020757277102998e-01,-1.275390170095219433e-01,-6.824580114101669315e-02,-8.672296677176313806e-02,-8.539096858917613608e-02,-1.127322240265106468e-01,-1.209240505726643100e-01,-1.654901805875940990e-01,-1.584689578729839288e-01,-2.318398699820025388e-01,-3.214812728550419663e-01,-2.629259758262271207e-01,-1.516199516848772133e-01,-9.224689985270065340e-02,-2.797044912367523950e-01,-1.971207578844986763e-01,-2.207081112650250698e-01,-2.308921226451975395e-01,-2.403327449286337958e-01,-1.852572423942084323e-01,-1.422509908658963207e-01
7.997550329431369898e-01,8.074690519311400472e-01,8.202438867038133186e-01,8.009459795016327099e-01,8.128220787471593933e-01,7.523474236278503424e-01,7.028554994526566846e-01,7.217482065418941994e-01,7.087945058003064513e-01,7.386656345953938052e-01,6.099453797080592876e-01,9.933513249412740942e-01,9.882969493659846671e-01,9.711694072123921995e-01,6.383117875835661037e-01,6.435004507918923311e-01,6.883669802814655903e-01,6.242547859089921936e-01,7.374048133647506109e-01,7.027269670160649628e-01,6.939472854698141013e-01,7.372287234886257812e-01,7.661549079191188882e-01,7.327566487926859828e-01,7.440221762724742449e-01,7.688605591762495139e-01,7.253590717760585171e-01,7.179868686342241180e-01,7.375580610114907953e-01,7.141344397491716789e-01,7.385547305626360970e-01,7.087832677920928859e-01,6.694028191693023322e-01,6.648693990984437807e-01,6.522312962502794242e-01,6.423875869375116343e-01,6.546804802924895972e-01,6.678824124710547316e-01,6.613091360004402786e-01,6.526577507480462170e-01,6.593617658044318430e-01,6.757338071183133232e-01,6.170505196781531643e-01,5.648676723360177565e-01,4.479982711719913135e-01,3.771778926962617851e-01,3.874903710162780901e-01,1.155829360292709163e-01,1.146071360728197486e-01,-1.431605824212032335e-02,-9.616787685833598498e-02,-1.115264325078521995e-01,-4.133448183511432249e-03,-2.114257686314454376e-01,-1.582027115245595583e-01,-1.128842049036990897e-01,-1.402162964414538360e-01,-6.166553697291033559e-02,-5.854794488639742528e-02,-1.144283749973623449e-01,-1.261143342135561951e-01,-2.135609191128318152e-01,-1.936236125481613224e-01,-1.405350255331903886e-01,-1.581647606383134730e-01,-1.474274630285300203e-01,-6.384118409256210602e-02,-3.779813486828087488e-01,-2.428237216071956750e-01,-3.532870652504710995e-01,-2.925882416709270073e-01,-1.154466051951968247e-01,-2.533333110853198678e-01,-3.809476061897902333e-01,-2.115811700069554768e-01,-1.873084438477579383e-01,-2.118715090796781386e-01,-2.071893940569015102e-01,-2.983625450306293669e-01,-3.096020236156941663e-01
8.048855115253310544e-01,8.065395889904606319e-01,7.934232548182322819e-01,8.161818357960731740e-01,7.753579776697071546e-01,7.457278785106036256e-01,7.232096811698202066e-01,7.390081444082707840e-01,7.220964025925038499e-01,7.480532605825699344e-01,7.246064113780278371e-01,5.701557495577768142e-01,9.895684242410315301e-01,9.809704065830980868e-01,9.585113856163414159e-01,5.194212411610669156e-01,5.728322176720703762e-01,6.522259726845611727e-01,6.006652145282621591e-01,7.331227043306143276e-01,7.680202374833930978e-01,7.073616137485291278e-01,7.125073106185246807e-01,7.405109846132607032e-01,7.572127087811463264e-01,6.901317653484722037e-01,7.230275667068022383e-01,7.270828651544234411e-01,7.164660260263476799e-01,7.391731662041414186e-01,7.370740654214916754e-01,7.038105795796484321e-01,6.614634051829120232e-01,6.515113878203454556e-01,6.462102499156632263e-01,6.371212709470803759e-01,6.378755747653771513e-01,6.300263752047026156e-01,6.556132963668753755e-01,6.447172433852621509e-01,6.297923244057194170e-01,4.329987168293744082e-01,5.143809717525628100e-01,4.230208980465379187e-01,2.124519956350505445e-01,-9.140945539411984844e-02,6.207507860317256626e-02,-9.795690634710309264e-02,-5.638809989014332419e-02,-2.031491619006728089e-01,-1.967438321245904842e-01,-1.639813396055411487e-01,-1.117838013576209627e-01,-1.374476619460582860e-01,-1.267778467520642161e-01,-1.331067771836551561e-01,-2.442937304732362702e-01,-1.899113758054237211e-01,-1.341254284823802795e-02,-2.225743732998987368e-01,-1.298085106214735829e-01,-1.529107359750461748e-01,-1.422959659310686353e-01,-2.884954338528442630e-01,-2.233706180116467599e-01,-1.280840282626555249e-01,-3.359866580525955881e-01,-2.895314022766196649e-01,-3.225423364555309313e-01,-2.956346821787493861e-01,-2.829442801945305508e-01,-2.643824079099636459e-01,-2.217111163714451660e-01,-1.106011279382763252e-01,-3.791552406441975331e-01,-2.112508054695812765e-01,-2.156139702159357852e-01,-3.940520410639065663e-01,-3.343197119871400003e-01,-2.718736708299728244e-01
8.159787038412695814e-01,8.187136737060576319e-01,8.120906782883781094e-01,8.062885658005708445e-01,8.046439991149666460e-01,8.237072707833743568e-01,7.620700930558100827e-01,6.736021820257008796e-01,7.465757384911043681e-01,7.107478045347200846e-01,6.939214880007160691e-01,6.424063112195423919e-01,9.395533623699982018e-01,9.838851166110752500e-01,9.685908103955779280e-01,9.688122235043653552e-01,6.544517706481862707e-01,6.288444115072236995e-01,7.287537306302165341e-01,6.638664217189004235e-01,5.968506495425726088e-01,7.091037613196109479e-01,6.765274951157630445e-01,6.997953533970366902e-01,7.166577610214506233e-01,7.228094133469595839e-01,7.231615157520364656e-01,7.369536295556867733e-01,7.193762815092614726e-01,7.056846381419191738e-01,7.126867524061178960e-01,6.649665920906773220e-01,6.307570095994619042e-01,6.248599175336101430e-01,6.448480560364362457e-01,6.352107472635453167e-01,6.401380230795149506e-01,5.252232481364207395e-01,5.172712491654034572e-01,4.189207515250659708e-01,2.645533780720951134e-01,2.260486269930672143e-01,1.305522365330727130e-01,-8.506490921968676289e-02,-1.496008311621263576e-01,-1.772061271744387045e-01,-1.418970694940901167e-01,-1.280622271598027828e-01,-1.543411663404788414e-01,-1.617541917925633399e-01,-2.112440550023549080e-01,-1.541013235179738705e-01,-1.337301106665433059e-01,-1.587613877551311281e-01,-1.290934082274382555e-01,-1.529718317061846689e-01,-1.729341133728707347e-01,-6.951941321630025761e-02,-9.249990611352304493e-02,-1.973369872144884740e-01,-2.865746886125565274e-01,-7.083753313279604613e-02,-1.373096354423491983e-01,-2.083260641776344124e-01,-3.152349729496761177e-01,-1.964202233836111477e-01,-2.667420030597772995e-01,-2.117546843574501791e-01,-2.968318261150724169e-01,-1.257586698383205137e-01,-2.276526484384974458e-01,-3.290737779786206407e-01,-2.493882008819351681e-01,-3.338315523074268376e-01,-2.252523548398059627e-01,-4.320080398691154566e-01,-2.897339548236131379e-01,-2.596677334905935775e-01,-2.391202019933586498e-01,-2.206355973705822204e-01
8.198185068521730567e-01,8.268145896086970259e-01,8.260370911935079885e-01,7.807765779244032478e-01,7.765071600234300098e-01,7.929187330652058829e-01,7.713735180433304306e-01,7.436679025564625345e-01,6.986305911613049924e-01,6.993879493418706517e-01,7.034699732095635039e-01,6.932604555339262342e-01,6.527728769722954683e-01,9.845179218928559184e-01,9.805285032075443663e-01,9.576054995119501756e-01,9.563195820892949062e-01,7.000266160955810335e-01,6.575606648696090684e-01,6.090419514243045063e-01,6.267305091336560219e-01,6.345627204412396249e-01,6.229408085986830601e-01,6.973915507751694554e-01,6.744542806859400441e-01,7.242873039313278971e-01,7.233662805775090687e-01,7.078839205950341329e-01,7.170233668588923415e-01,7.056729786359537959e-01,6.993451793142358985e-01,6.550471239108097699e-01,3.058082860000477798e-01,2.238853131036677158e-01,1.423812058178741957e-01,1.767129369764705860e-01,1.008491356652308768e-01,2.445358108323005680e-02,-1.137504851881121493e-02,1.199140508274194016e-02,-3.025921605321192642e-02,-4.578428398033619617e-02,-1.533363992800992059e-01,3.139927407250198838e-02,-2.355552587208434578e-01,-1.361237032026183791e-01,-1.598121324188612746e-01,-2.993763023264506967e-02,-1.658726009720620509e-01,-1.221797835810064931e-01,-1.105626917908220652e-01,-1.028055731291341868e-01,-2.221594393197342254e-01,-2.209318644765492778e-01,-1.784660672652874924e-01,-2.344532747748305779e-01,-1.844715216500266153e-01,-2.849451913519144286e-01,-1.306505892078751452e-01,-2.564996675449811026e-01,-1.257712615133682599e-01,-2.016235143653737072e-01,-1.553574388923747995e-01,-1.358102877265725539e-01,-1.899199069311488797e-01,-2.029210406648253029e-01,-1.126839224385658145e-01,-3.163643902730057800e-01,-1.844568731439963638e-01,-3.771977504169018447e-01,-3.070135980566391365e-01,-2.477746979515041137e-01,-2.170241959994812508e-01,-3.767842038571734276e-01,-3.069573479522415549e-01,-2.519015516143488509e-01,-1.615160699647891218e-01,-3.544113823968028099e-01,-1.994938835717238734e-01,-3.122888427976339698e-01
