8.173767487270499066e-01,8.145273641334921377e-01,8.179012252058179833e-01,8.160085629566666832e-01,8.129633271856268051e-01,8.141684251550852514e-01,7.889264942624222288e-01,8.174298875345533677e-01,8.185055013666794332e-01,8.158867478582866317e-01,7.845899232714662608e-01,8.136517982861729559e-01,8.159485624522260228e-01,8.152958697828005530e-01,8.161259812753162146e-01,8.154466573689982400e-01,8.159236587165620280e-01,8.162905513185125805e-01,8.160317355694075570e-01,8.158192382708282508e-01,8.152519228480855640e-01,8.162108311474415290e-01,8.156313360854522410e-01,8.156011785128945979e-01,8.161425480000253918e-01,8.162577125392029842e-01,8.160796059679272796e-01,8.162642448834407372e-01,8.158281986029862765e-01,8.161190383272879378e-01,8.164527912253027875e-01,8.162765556619245855e-01,8.164990743641974413e-01,8.160130205516478163e-01,8.159384042661677050e-01,8.159513943961534954e-01,8.160896455723158915e-01,8.157884058674725880e-01,8.165152966792227351e-01,8.159508589172186355e-01
8.172468944857532724e-01,7.965160117357049652e-01,8.075010444399367548e-01,7.924454818334463191e-01,7.835538785322475608e-01,7.992984952921661224e-01,8.056521029984758941e-01,8.092487032499421362e-01,8.094480243618097370e-01,8.019923185561937951e-01,8.318315121616474128e-01,8.088622743799478432e-01,8.068192126469181380e-01,8.277651484256068892e-01,8.055279547949854013e-01,8.194519018998817073e-01,8.177137458853560581e-01,8.188540319491904862e-01,8.113816515110033878e-01,8.270183288063169824e-01,8.187906955033390499e-01,8.175529340692141433e-01,8.178586319890677192e-01,8.180918802811683044e-01,8.223394206421775765e-01,8.107057631555956156e-01,8.150430047018737412e-01,8.128763324744805452e-01,8.174473574560356948e-01,8.183138181873279571e-01,8.152903218228172433e-01,8.168206597097377175e-01,8.167307151300895462e-01,7.746341833551032563e-01,8.139545668411874990e-01,8.192269264189581124e-01,8.145628219040003115e-01,8.194084594944719413e-01,8.157451284420358384e-01,8.195810328051268412e-01
7.375087915703067987e-01,7.860597826485554718e-01,8.199775540448429600e-01,9.987704828872546736e-01,8.419948579356523188e-01,8.401736189859203563e-01,7.871087712370898881e-01,6.868562824966281122e-01,7.717601708977919195e-01,8.167136284239334687e-01,8.007877665637838094e-01,7.823815520566117510e-01,7.901514737051912318e-01,8.118661975223975258e-01,8.040381138907642944e-01,8.182627655433506453e-01,8.117648041743943388e-01,7.960746630579854655e-01,8.039362495383938212e-01,8.074851243683396351e-01,8.211919347856728724e-01,8.151551306441843225e-01,8.023599412154887034e-01,8.089924294412845773e-01,7.700892861549480939e-01,8.124499314650864834e-01,8.159355945216112405e-01,8.093028576601636326e-01,8.136119618835682132e-01,7.777382076106313935e-01,8.141330565237282491e-01,8.177914784317271701e-01,8.174140152965809758e-01,8.109172653378533546e-01,8.117693203901527044e-01,8.114412040299751050e-01,8.129799381901249289e-01,8.142280535567064659e-01,8.163904733732768593e-01,8.178345774065534091e-01
8.144205443355815310e-01,8.176465682493249121e-01,8.368386268201252198e-01,7.629745594752979088e-01,9.930334727648815196e-01,9.920267960236408555e-01,8.940160453034368127e-01,8.722185801966940710e-01,8.118465462336094118e-01,7.845424432344305643e-01,8.221197773547256338e-01,8.168971791879909849e-01,7.280731783998072304e-01,7.813709776137791607e-01,8.255444520488472993e-01,8.014364118769333745e-01,7.947258353994368640e-01,8.198502374756687638e-01,7.988587981347401445e-01,8.106179717473057655e-01,7.977375965384790879e-01,7.546528702228845198e-01,8.083244675055218931e-01,7.455434480217187909e-01,8.053315059341775717e-01,8.226972586723189096e-01,8.150353855774433720e-01,8.147606894356420604e-01,8.145719407700345860e-01,7.938984085254648937e-01,8.151060671419415593e-01,8.014519221096442214e-01,8.047376432799104862e-01,8.102666559436311200e-01,8.014557472558636597e-01,8.102059020262885047e-01,8.272707059094002169e-01,8.168783688668670440e-01,7.462626314049392029e-01,8.142053847667500843e-01
8.170654448002981907e-01,7.930087122694903234e-01,7.858009385296954585e-01,7.843573468661586556e-01,9.370667572480375629e-01,9.286889322788502987e-01,9.975360520970236733e-01,9.876872819929809477e-01,7.876744123634605854e-01,8.336500073190954430e-01,7.942817103514772104e-01,7.617251473766002423e-01,8.040612978275750722e-01,8.448747655467180318e-01,7.891117671059917349e-01,7.854332283766802814e-01,7.532080588834152435e-01,8.065869974866693992e-01,7.822074733312984751e-01,7.621664496581954662e-01,7.997114318538958155e-01,8.110738930857598339e-01,7.856898930221717370e-01,7.935449920765527132e-01,7.520529415920741423e-01,8.032132863105950760e-01,8.000361085281748608e-01,7.865720437572993884e-01,8.162042295063794972e-01,8.206075383438542481e-01,8.042481274908011013e-01,7.898961645950728361e-01,8.129264911171129038e-01,8.303342505625468384e-01,8.197205437294055042e-01,8.206842320669148760e-01,7.974234904092324383e-01,7.987580405427853192e-01,8.140770479404461080e-01,8.037531520331704371e-01
8.161283404435059063e-01,7.792001252854515725e-01,7.615336898215171457e-01,7.850923309245512183e-01,7.866389906426376477e-01,8.782785461637636626e-01,5.505305707273822069e-01,9.995864321625163029e-01,9.891639149473463455e-01,8.377800749863139051e-01,8.770935139928475177e-01,8.752353562751695737e-01,8.100715212320023229e-01,7.720128528526732925e-01,7.634426011027185544e-01,7.516176213559985220e-01,7.565098510711052437e-01,7.800711357656741063e-01,7.912374376570485701e-01,7.944068506293765486e-01,8.222982410695555133e-01,8.080949290858562284e-01,7.799017337387889048e-01,8.455073765152485432e-01,7.809968757895394686e-01,7.979567625595734848e-01,8.196499669503728436e-01,7.571476217810171327e-01,7.946954729512857307e-01,8.109445255799805352e-01,7.846217426028907482e-01,8.083033881619027250e-01,8.073139567241479631e-01,7.951919341461075597e-01,8.091118727780096664e-01,8.346409270581746087e-01,7.899068837825223843e-01,8.187329113957478866e-01,8.190875035750576627e-01,8.284712594967469368e-01
8.174512642050086875e-01,8.182076669706087602e-01,8.056995816033940550e-01,7.689212217870609045e-01,7.744760967167179100e-01,8.078236987316042006e-01,9.307564050879378881e-01,9.483638847538515826e-01,9.967515291498969532e-01,9.986359482135825916e-01,9.891291299236875112e-01,9.731026784497358584e-01,8.788098743240819744e-01,7.927553222711768433e-01,8.500027145958222174e-01,8.106531496981442819e-01,7.989781838690312998e-01,7.640849495261085034e-01,7.736662345038792798e-01,6.947483827262146416e-01,7.753588739197112556e-01,7.471277184669299354e-01,7.897355401030830002e-01,8.029957864604592155e-01,7.881251203260456473e-01,8.154398219690429661e-01,7.502206743181782933e-01,8.124811238427612770e-01,7.854285186481032577e-01,7.365340990438659086e-01,7.905734456627633300e-01,7.765046673272938405e-01,8.119539593010830503e-01,7.845961615614370777e-01,8.075967807376117635e-01,8.119015044839155149e-01,7.987562490248591995e-01,7.567555229489496549e-01,8.198113358313339205e-01,8.130850462049753480e-01
8.153831432288153325e-01,8.104804023429833526e-01,7.942950647421336274e-01,7.672049047987286041e-01,7.426529829160846141e-01,7.601202731404880231e-01,8.265061749166779936e-01,8.704753806135817618e-01,9.040852920063807696e-01,9.834773065460944430e-01,9.998953486087855946e-01,9.960311409119969595e-01,9.863334029139793069e-01,9.152906650596136506e-01,8.063295955742477705e-01,7.738405468048434876e-01,8.200230398203495197e-01,8.066866394342622204e-01,8.033420878929622422e-01,8.373323761206851179e-01,7.794796119094729026e-01,7.866396155641485199e-01,7.757101331711008241e-01,8.014119174085075903e-01,7.832523140319552768e-01,8.241580343419521171e-01,7.918684318731200600e-01,7.846150321227136626e-01,6.893772413520550257e-01,8.155293941946638592e-01,7.845986334480219426e-01,8.009501807180662292e-01,8.005872995947415083e-01,7.763618031451180457e-01,7.986051724947367259e-01,7.901986096621854694e-01,8.008474463992979464e-01,7.927295075156173265e-01,7.533145904676566973e-01,7.969824688853466288e-01
8.168086706307495781e-01,8.168258171999493999e-01,8.028603713306918799e-01,7.826944475079022912e-01,8.118715446732951424e-01,7.530434386419788684e-01,8.198906582810008281e-01,7.928389228525168919e-01,8.457221805445230833e-01,9.345750809697966899e-01,9.621273765626460195e-01,9.982360653006205897e-01,9.977138409575552203e-01,9.927615492826685761e-01,9.859529652645585562e-01,8.254438087630689980e-01,8.157483408635862743e-01,7.456133083801448347e-01,7.862559100399079126e-01,7.784781020909939953e-01,7.777704923341123289e-01,7.928361801935219777e-01,7.744932231488285135e-01,8.254757787681979986e-01,8.090897428567704885e-01,8.172044410752818955e-01,8.136552401654462141e-01,7.695350042510846755e-01,8.060553490798032517e-01,7.735657597965732712e-01,7.681786017015839185e-01,8.098163347064575301e-01,7.638379921583765553e-01,8.123231376594753916e-01,8.023944179071403893e-01,8.131410107052107206e-01,8.349200010343317269e-01,7.488810697970025299e-01,7.927719970791662352e-01,8.180110241411819860e-01
7.842257539728108018e-01,8.087978787392683389e-01,8.162314927595182290e-01,7.932052111574263709e-01,7.773569202957664181e-01,7.785893804849226552e-01,8.126988421095140414e-01,8.289249651362143867e-01,8.063860851644850669e-01,8.718202782493073011e-01,9.575736437391589861e-01,9.060834603361677120e-01,9.966032998340923488e-01,9.997494247896778763e-01,9.955327712229453674e-01,9.884910324092898160e-01,9.815950572821524611e-01,7.932029865396825752e-01,8.308253723529985812e-01,8.253967051293277235e-01,8.499233655754242500e-01,7.926819769565079943e-01,8.550142542114453903e-01,8.130982180647048363e-01,8.087036477282014690e-01,7.622785121448881762e-01,7.860774121369408229e-01,7.751757304877230359e-01,7.831486061750341232e-01,7.307308524886632073e-01,7.598364165943004567e-01,7.941033405637427656e-01,7.816586432477466984e-01,7.589761772998550038e-01,7.791536078175210767e-01,7.941398563253939669e-01,8.295931216707932432e-01,7.398185823932964533e-01,8.112671451228939956e-01,7.935027036421058444e-01
