7.753437062120122070e-01,6.768831435545564768e-01,2.090155929642005250e-01,3.271490985968116827e-01,4.530909094932683567e-01,4.770062560514889971e-01,2.713674769648136142e-01,4.583733310967297858e-01,4.757577275477135603e-01,1.498277085771565764e-01,-4.957540400803626957e-02,-3.173322862039368308e-02,1.313774414509096267e-01,1.832702986966586178e-01,-1.366743389590022173e-01,-2.340666439207086946e-01,-3.338364501614462521e-01,-2.177633616167075348e-01,-9.264008795498088200e-02,-8.666311631151252248e-03
8.099678940394262616e-01,7.731895022081549662e-01,6.983031012939520110e-01,6.133507271237833569e-01,6.404538686324766639e-01,3.685641407964551641e-01,5.945693508892262447e-01,5.408789943154899138e-01,4.447704369457885498e-01,1.773349735694469131e-01,4.388908811055956538e-01,3.747131707385299992e-01,4.993704912229178783e-01,3.803205838423897034e-01,-6.517345296583622327e-02,1.855747841464374381e-01,2.220430017932765315e-02,7.826922968480636011e-02,2.300745850366311615e-02,-1.685467977192349198e-01
7.309592623307145098e-01,7.885750729623317579e-01,7.980116427432774051e-01,6.912731684932500453e-01,6.631368155163629430e-01,6.500828012103976317e-01,3.441725080500510070e-01,3.010281965364539625e-01,1.888187334125705219e-01,6.243194527193842713e-01,6.194176116362342110e-01,5.333654265557857821e-01,4.892646091227922933e-01,1.705568394285028044e-01,3.740584692805907774e-01,5.895694584187632925e-01,2.498020102681288157e-01,2.569981267596702090e-01,3.291607098717823643e-01,3.268948061607020450e-01
8.088086991829926964e-01,8.025547409030341361e-01,8.119896295466071390e-01,5.031096055346030438e-01,7.768725152669810896e-01,7.253471098124996130e-01,7.358562246289158670e-01,3.103216601957812237e-01,5.960844578093692503e-01,5.313718345932838538e-01,5.456745384202382754e-01,5.713207311290384727e-01,6.570838257844821007e-01,5.442890221872480616e-01,2.285215853379010953e-01,3.658326766431666544e-01,1.485547860117850671e-01,8.292399792504522027e-02,4.687665815606610886e-01,3.804568654902460989e-01
8.087343152996921969e-01,8.064995686533181773e-01,6.778210354048171959e-01,7.907330987016205626e-01,7.692299084537853604e-01,7.450167583783302572e-01,6.776624920747487124e-01,7.104600970847049224e-01,2.655973971497417319e-01,2.855268357185087313e-01,2.729470956061651465e-01,6.736035845083783169e-01,5.192201768226690772e-01,2.743593851165219144e-01,6.213277045224755435e-01,5.557178614083333468e-01,4.039050537966069609e-01,5.785205337450531893e-01,5.320608891135016894e-01,4.743884721062710530e-01
8.134732190902017601e-01,6.294868383608742679e-01,6.754438790361378953e-01,8.049248410950580190e-01,6.241114046477143074e-01,7.672744472308219432e-01,7.299181643250604035e-01,7.537665330365259653e-01,7.718699368525924198e-01,6.936788550448065305e-01,3.232958092053624943e-01,5.022565297191166067e-01,2.403071940290940067e-01,4.193563416591056248e-01,2.955882835720186064e-01,3.460673857622637017e-01,7.029981590941262182e-01,6.859469765934784746e-01,4.150013809903231876e-01,3.814959061293144438e-01
7.181820191329788550e-01,8.111754089343395924e-01,8.079229544795930584e-01,7.330615715970087987e-01,8.061175960785705863e-01,7.971639394518968968e-01,6.018093056110068728e-01,7.535876271746855259e-01,7.254384048933201212e-01,6.502482836760280493e-01,6.274915718249146623e-01,6.619021624719440000e-01,4.619199864540592948e-01,1.278624375509245792e-01,5.405270894663277703e-01,5.079454024824427982e-01,4.363329266287134800e-01,5.378675385499296357e-01,3.342443795959234021e-01,2.087220213137088720e-01
7.269898061117747723e-01,7.305141430401610458e-01,6.397593325141892606e-01,8.036128283747577816e-01,6.583206539416383007e-01,8.059277369107068489e-01,6.734929728209417821e-01,7.813824691781885434e-01,6.495603765439647015e-01,7.857774569215825178e-01,7.661090893615569719e-01,7.318792481496770863e-01,7.388185697459325185e-01,6.987586968312256008e-01,5.084656001298052397e-01,5.949907155778622059e-01,5.306173368710697114e-01,5.172853508597543559e-01,7.071515924075588710e-01,5.934384819324043381e-01
8.150641565756504558e-01,8.129981968405097792e-01,8.162883973285666173e-01,8.131610618341623686e-01,8.046146871373712761e-01,7.919546354650157660e-01,8.063282299354519456e-01,7.611083016873668727e-01,7.107672344027602396e-01,5.605016999225922447e-01,6.274755437954276927e-01,7.336168348502146719e-01,6.379832641347730204e-01,7.361896331166247753e-01,7.693477671087368686e-01,7.057588767230025262e-01,5.887445773582271613e-01,6.140290955069287460e-01,2.223877731996937723e-01,4.710231674353264064e-01
6.784986824744546619e-01,6.968423477417856615e-01,8.130417338352493584e-01,8.097835247098311706e-01,8.082991626534482554e-01,7.334151248258661271e-01,7.991948346158951333e-01,7.900408618714532816e-01,6.688668672590710740e-01,7.784556696746788296e-01,7.520596303858553267e-01,7.599465930154756244e-01,7.489104547168964343e-01,7.607838981170000903e-01,5.710306223813248483e-01,6.287046811946991332e-01,5.105240330981068997e-01,2.623928941327166031e-01,7.060217289112258321e-01,4.453846055976518059e-01
