-5.944488221130380667e-01,-7.672121596717792480e-01,-7.175269449067105398e-01,-5.728338426043333431e-01,-7.727395592173965655e-01,-7.222454477612227919e-01,-7.714794249641871993e-01,-5.496142553404073094e-01,-6.603770277916217735e-01,-6.310821596687342661e-01,-7.809176491786403718e-01,-7.694131512692069519e-01,-8.210171040225329175e-01,-8.031975006008510443e-01,-7.961255773652968770e-01,-7.201379907839290384e-01,-6.644086682130946331e-01,-7.938312980981374611e-01,-7.979716243753932625e-01,-8.290863853526346805e-01
-4.123385357402855611e-01,-6.718387231513651692e-01,-6.550892788260946897e-01,-6.245986253758406548e-01,-6.406495917152795760e-01,-6.567039794183875401e-01,-6.452084525275390003e-01,-6.910226835948611868e-01,-3.083961904439714852e-01,-8.528833911133911760e-01,-7.138274747293380518e-01,-7.560805815200234425e-01,-6.906053915583723057e-01,-8.108524727878062555e-01,-6.534498704544240422e-01,-8.219501731740248562e-01,-8.250539548944461066e-01,-7.907648395542680175e-01,-7.997996314711891541e-01,-8.334056431315211011e-01
-4.367039385042894573e-01,-4.590227560411493934e-01,-2.993077821796871762e-01,-5.334924089186834362e-01,-6.639582187573738192e-01,-6.122748831213697951e-01,-7.965662788379170856e-01,-6.627900635373340510e-01,-7.319500836815986400e-01,-7.783915848291482753e-01,-6.188978010475227887e-01,-6.866929866702665697e-01,-5.191633330484023423e-01,-7.415976458510024072e-01,-7.136076952223606717e-01,-8.045257946759341028e-01,-6.534731722515099150e-01,-6.812056009166875814e-01,-7.839877900951552903e-01,-8.280198731976426973e-01
-3.751875156784669763e-01,-5.361705096130401360e-01,-3.053482781095454013e-01,-5.447989792507338391e-01,-5.389198634419741785e-01,-5.617524749349811497e-01,-7.294658309996986389e-01,-6.705220617056184551e-01,-6.643225349574524152e-01,-5.597323092965492686e-01,-8.020620745627592418e-01,-7.699422475373488561e-01,-7.347014172419266131e-01,-7.477127065008504214e-01,-7.019982730497446033e-01,-7.909502102198240348e-01,-5.830238393306499400e-01,-7.786981145876048505e-01,-7.109247912337569586e-01,-6.989105622404936380e-01
-3.583205563332210741e-01,-3.302747589803236572e-01,-4.091804710976784665e-01,-5.985848170905088139e-01,-6.287860759308152581e-01,-6.418573012237926978e-01,-6.772225107330516192e-01,-6.986558813681609248e-01,-7.336223279999103397e-01,-5.960257202691865430e-01,-7.189588433691075364e-01,-8.316001135335682193e-01,-6.952658049266758900e-01,-5.910438700519285993e-01,-7.692490874983803906e-01,-7.179072825263012048e-01,-7.433949287886336688e-01,-7.666725799231339789e-01,-7.320673212860808743e-01,-7.845011298831785496e-01
-2.011556788399653239e-01,-1.931644034219081596e-01,-2.310273165685342023e-01,-5.281820769161319484e-01,-2.291841632726080158e-01,-6.241990339932219634e-01,-6.153194457591897315e-01,-7.572313359469005078e-01,-5.004723347294747215e-01,-5.158553858291721195e-01,-6.495232641887016545e-01,-7.246991024761999522e-01,-5.646435194870169649e-01,-8.678518740285836586e-01,-7.878525304633441362e-01,-7.550898448455750644e-01,-8.410688982633892641e-01,-8.774750846707046747e-01,-7.621425350149173550e-01,-7.081382829565667780e-01
-2.561837765934994460e-01,-2.796783802639345451e-01,-3.147643906660443358e-01,-5.893899750418901684e-01,-3.947491123987058592e-01,-5.183189799956027244e-01,-5.923229243216101558e-01,-6.669532437849743367e-01,-6.109829743353416553e-01,-6.110370717858411016e-01,-7.155914419994865439e-01,-6.583404049812350278e-01,-5.499982100357445614e-01,-5.799930886878846836e-01,-6.448825963084459101e-01,-8.240846486829249695e-01,-7.119162810297939847e-01,-5.874478370490381351e-01,-6.255165792072694408e-01,-7.299713755787740066e-01
-5.073944121857774242e-02,-1.945367949379758210e-01,-5.538639788696835264e-01,-5.742271837305723547e-01,-3.315680158764274799e-01,-6.269262452793429308e-01,-3.289588365439439777e-01,-6.428929325850477605e-01,-4.931993993491924355e-01,-5.819618683473014586e-01,-6.993194724804915330e-01,-6.814294820328341551e-01,-7.601912124486289724e-01,-6.546705839773745428e-01,-8.270792955773419441e-01,-7.136571626759818932e-01,-7.786019054210145951e-01,-7.324944720298037781e-01,-6.022107576111068727e-01,-7.829703363942985828e-01
1.544121382898835937e-01,-3.046967892439537140e-01,-3.230004981267720621e-01,-2.831594575209019915e-01,-3.257586525753354834e-01,-6.116368614464815501e-01,-4.471692954144435572e-01,-5.805247088579578163e-01,-5.741540085839760277e-01,-6.620207671823233886e-01,-5.874784367217790182e-01,-5.927774727567934887e-01,-6.039878670737175437e-01,-6.986087605625564967e-01,-7.535681223018280139e-01,-7.198347446255151105e-01,-5.610426126460363871e-01,-6.791484374227474419e-01,-7.895544197953515697e-01,-7.833614526970540393e-01
-5.885146981264188781e-03,-3.794972431892594811e-01,-1.257202015406976570e-01,-3.430512808904294664e-01,-4.118777153040873995e-01,-4.875113074692195569e-01,-2.923960513071699463e-01,-5.303431638796536340e-01,-4.777100758103235978e-01,-3.674482145008305389e-01,-4.384975628273739545e-01,-5.510787996766095542e-01,-5.274432234680431764e-01,-6.790200884725129393e-01,-5.089308570013304500e-01,-5.698147916466183016e-01,-3.836317648016884241e-01,-6.474329248645712687e-01,-7.222924821604371770e-01,-7.178374993269185378e-01
-2.664040054044601313e-01,6.601427869757896250e-02,-3.449338548673969163e-01,-6.195883963681428908e-01,-5.757071374518700768e-01,-5.973213505128782685e-01,-3.901278839128634046e-01,-5.416179921225701133e-01,-4.338015626768808586e-01,-3.263264997785772503e-01,-4.722297386558097498e-01,-4.480557729864297345e-01,-6.740656541961870252e-01,-6.044202717672761960e-01,-6.779301028972237741e-01,-7.035075575721413399e-01,-6.336416937019662132e-01,-6.387921751032961115e-01,-5.256480614106660010e-01,-6.173292731908300857e-01
-3.159121101140992260e-02,-9.139859052532847694e-02,-2.259705663140211818e-01,-5.660111169477135551e-01,-2.608582165423803390e-01,-5.088042464039546076e-01,-1.934975433791947530e-01,-4.447758047804904469e-01,-6.939610620455527457e-01,-5.501550340952856555e-01,-6.224348082547170868e-01,-5.369977657884829059e-01,-4.499810795320668966e-01,-5.273553120228589020e-01,-7.133713563960368820e-01,-5.873119857538030564e-01,-5.615164125098971448e-01,-6.842011817455732059e-01,-5.068023736035127680e-01,-7.326309905909735853e-01
-2.077594224938464351e-01,-1.955106610329907513e-01,-1.435531873993989294e-01,-3.378254917448874073e-01,-2.947777488308229166e-01,-2.491285081414623959e-01,-3.806451751443213904e-01,-5.193421528632170547e-01,-5.282569190205229637e-01,-4.274546010420411934e-01,-5.624330196691642580e-01,-4.395206608519299785e-01,-4.308707770635636369e-01,-4.994079084955200254e-01,-4.687173145275521091e-01,-6.588325942432418092e-01,-6.736266449611465479e-01,-5.924289986246985551e-01,-5.863852176267749794e-01,-8.278509930072438516e-01
1.725540549150563485e-01,-1.551602108299067473e-01,-4.139198715321539268e-01,-1.626096614299134269e-01,-7.473372196775400489e-02,-4.818014715963869210e-01,-4.255522700714582385e-01,-3.928302370247926945e-01,-5.902049195956179384e-01,-4.196109465864559240e-01,-3.218779311063792448e-01,-5.686083043172581730e-01,-4.478963873051889921e-01,-5.778258938077442952e-01,-7.261380379052874146e-01,-5.736770479227522035e-01,-6.340489602860789331e-01,-5.054368422331994015e-01,-6.898746880352165656e-01,-6.631835275803695806e-01
7.959610111452811165e-02,-2.569822949973118442e-01,-3.610469674426603492e-01,-5.152692676713905851e-01,-2.414830248688167313e-01,-8.740322387049521968e-02,-2.773419894616925285e-01,-2.526471980688440588e-01,-1.691743584484203256e-01,-4.097489382910330380e-01,-4.468987272214607342e-01,-3.227524790919812370e-01,-3.553550220197818632e-01,-5.523054695402327408e-01,-6.834188728974688321e-01,-5.506171938922852505e-01,-5.312861989249704209e-01,-4.545669386723109606e-01,-5.474315170826377086e-01,-6.686357623889704893e-01
3.645437350419115236e-02,-4.207380382714578926e-01,-2.924209981227893218e-01,-4.211452605037236951e-01,-1.853257929391851633e-01,-2.380308574955933010e-01,-1.500489419437779082e-01,-1.785366984808266499e-01,-4.454125342826301126e-01,-4.674041495763058829e-01,-5.373455311891673913e-01,-5.458367344580070668e-01,-4.996136909878586829e-01,-3.736472582102763895e-01,-4.867900508260908365e-01,-6.721094358583956652e-01,-6.113393314881910845e-01,-7.665547570587325499e-01,-5.553234870835451753e-01,-4.908383694617970971e-01
1.480216769458596315e-02,-2.176857161291641529e-01,1.463736345002394912e-01,-1.605959336143142346e-01,-2.460624541727995107e-01,-2.094683239750784742e-01,-3.026170103953211843e-01,-3.301020434533243897e-01,-3.651207396501107150e-01,-4.798356490296343813e-01,-6.809298221685715635e-01,-4.607486782317630203e-01,-5.280600324889592745e-01,-5.891843925344300015e-01,-2.899548072907547902e-01,-4.586942181916150441e-01,-5.143963284414672099e-01,-7.393370068511082582e-01,-6.948561731737092906e-01,-8.174222430440856169e-01
2.751667668930415228e-02,-7.531024419799343950e-02,-2.416743395082470991e-01,-1.907146598822063999e-01,-3.788978693271222720e-01,-3.621865338147231550e-01,-3.793852865663882024e-01,-2.116922025658181106e-01,-3.388883215056749942e-01,-3.723784589533457590e-01,-2.490530660704019239e-01,-2.587987823153438116e-01,-5.520030986358752667e-01,-3.849501371325784738e-01,-3.000257158992014062e-01,-5.319710012833491763e-01,-5.366481115696412063e-01,-4.379750903464178502e-01,-5.962818955902150497e-01,-6.539044243944677204e-01
-1.138874013195377566e-01,-2.190953876813500900e-01,-2.027119209957023993e-01,-1.448863464720895611e-01,-5.015957945540328033e-02,-3.876209975992362944e-01,-2.986060789697135287e-01,-2.314694808478130472e-01,-4.328565057402306016e-01,-2.458521032690154373e-01,-5.473794997599751300e-01,-7.222111147368106554e-01,-3.885849228294717683e-01,-4.627374107001552273e-01,-5.162190023998329824e-01,-3.236098990880295068e-01,-3.437485369369269184e-01,-5.636110249655175153e-01,-6.405726358900277750e-01,-7.676691886848799884e-01
-1.756084715939253971e-01,-1.723710821873396526e-01,-1.616143347864550106e-01,-7.726891283506082120e-02,2.918615577276939630e-03,-4.424174234613983958e-01,-4.572993428817763162e-01,-3.712732417832674825e-01,-5.033276075891489620e-01,-5.563888294913763577e-01,-3.717969657822598473e-01,-4.841467509530484326e-01,-3.271016053684315805e-01,-4.875932804953254651e-01,-5.051885186453437537e-01,-3.805089176272092866e-01,-4.759460051064511310e-01,-7.436637261219609663e-01,-5.412869909301749605e-01,-5.127892242025462455e-01
