2.996180562686489024e-01,2.418349095798509318e-01,1.363875156294062085e-01,-1.003923724065761414e-01,-3.569466402065113453e-01,-1.273240654461837941e-03,1.508724263985613268e-01,1.248792492447563934e-01,2.892638943247152206e-01,-4.698033862902291358e-02,2.226306119512399262e-01,-1.939909050384938660e-01,-6.754925481212393779e-01,1.432940772626603056e-02,-2.125630257105284165e-02,-2.950380138311589073e-01,2.963398113349433038e-01,-5.935408718357878394e-02,2.922412588783972476e-01,1.086910614359873489e-01,-1.611799756543232376e-01,-7.146837600287571368e-02,2.899815812304473717e-01,1.927125417223266857e-01,1.523582197222360379e-01
1.236129947067764190e-01,-1.319661613656811228e-01,-1.042587171801904605e-01,-8.944750931990459730e-02,1.136270086652057670e-01,-2.747780798824034920e-01,-1.799582586823995564e-02,6.366756018210488477e-02,1.962280291574156066e-01,6.021826974717283537e-02,-3.735141610452323568e-02,-6.262358918889799897e-01,-7.791092623598843137e-01,-4.736203135243286511e-01,-7.064287280013445414e-02,1.359646357090355528e-01,9.273960843022827083e-02,-2.095105909219249773e-02,1.839930674361109908e-01,-1.071780913435894586e-02,1.456807788852652052e-01,2.412251852599028301e-01,-4.036650411765966284e-01,-1.825897308599317981e-01,-5.096318916246798114e-01
-2.687210883144081630e-01,2.349566616489985882e-01,-4.106634479480597566e-02,3.318033269279332259e-02,-1.315433954176208065e-01,1.791250819647607628e-01,-9.987348540079721282e-02,-7.052655004103838832e-02,8.293453958330569697e-02,-1.414703582704845697e-01,-3.813420360628553829e-01,-6.560802974257097242e-01,-7.218473826018624306e-01,-7.812881769614767880e-01,-4.726258507677929543e-01,-1.832844416764478623e-01,-5.733482837182398567e-02,1.262935330150653235e-01,-1.127230067577228712e-01,-4.877631220929375122e-02,1.140588771752350378e-01,-1.752472019077461751e-01,1.039043749923936610e-01,-5.617728698869586118e-02,-4.068449045084556598e-02
-3.717930944187821524e-02,3.764548997320239510e-01,1.325763010235951334e-01,6.972297125814488905e-02,-1.420256096648471189e-01,8.272806859051007322e-02,-8.392612439783060652e-02,-2.474636652544313642e-01,-2.277273167518842900e-01,-4.996905349720759948e-01,-5.694741622924690549e-01,-7.780507283350203140e-01,-6.952532942478100164e-01,-7.300527503342972846e-01,-6.473904800908919510e-01,-4.620072945795740682e-01,-2.778116935262548992e-01,-2.284295057078654101e-01,1.445548691742186698e-01,-7.916395764011434355e-02,3.294197143386708992e-01,1.959548698687029744e-01,-8.279891744264908371e-02,-5.690775056695960427e-02,1.114953710261598757e-01
-2.110742758212380554e-03,1.184773702690710417e-01,-1.765759542912257590e-02,1.101980593253617108e-01,-4.206446662299313105e-02,-1.841480725896980641e-01,-3.187685683508815759e-01,-2.703967814939677305e-01,-5.169803187080467266e-01,-5.287551238016738875e-01,-7.249382796399574946e-01,-7.857284591457205369e-01,-7.332747382210820231e-01,-7.294240808324384817e-01,-7.698312770525006510e-01,-5.109467454192009317e-01,-2.010533901647703625e-01,-2.024309296089938925e-01,-1.263871402975546565e-01,1.252138372145605028e-01,1.219244383643792451e-01,9.761361295958265183e-02,-1.047539743831829295e-01,4.145208270977219361e-02,-7.028151127051322777e-02
-2.708625712084654080e-01,-1.227001131813061294e-02,-7.122214557248636446e-02,-2.314978339229075421e-01,-3.160569067234762775e-02,-7.295583543845005070e-02,-2.195326952998493952e-01,-3.394135892799278742e-01,-4.586066275472108766e-01,-6.648114228804028469e-01,-8.091017733876011420e-01,-6.646885294145200573e-01,-6.185341202708602992e-01,-7.577364088635043515e-01,-6.815601712435420678e-01,-3.004470978754871235e-01,-4.173604416185638932e-01,-2.557005739786527565e-01,-1.198075861939276593e-01,-2.424469705143831588e-01,-1.641021182685985791e-01,1.860487634810258917e-01,-1.219503691532854983e-01,2.260087589701967326e-01,3.444545183337642535e-02
-1.143307900774371416e-01,-3.508626118294440321e-02,-2.269184046097231788e-01,-9.391906708320847674e-02,-5.899859178153404708e-03,6.649825512268693617e-02,-3.649509449210298073e-01,-2.685194109164901199e-01,-7.100583189243518945e-01,-6.290585771019679973e-01,-8.421996847365769145e-01,-7.066374919298765711e-01,-7.099547427054144766e-01,-7.848848203028351289e-01,-7.960749846694015197e-01,-8.039459759768643465e-01,-5.711954347413719102e-01,-3.178236896497754205e-01,-2.887770516027569623e-01,-2.483681732513807749e-01,-2.453842990655594192e-01,-4.163281503531454097e-01,-2.874446657138758354e-01,-1.758774675174313018e-01,-7.086809651559962397e-02
-3.510124704081377806e-02,-3.554196286304366348e-01,-1.529019025814906951e-01,-2.287262239113065365e-01,-3.225522178770325876e-01,-4.348613675515186072e-01,-4.490893359630399040e-01,-5.644860349537672572e-01,-6.957024576820097783e-01,-5.749168033609288742e-01,-8.308700482088111627e-01,-7.369038568383836640e-01,-7.383701649392079291e-01,-6.971684062021926698e-01,-6.851838100658935726e-01,-6.206505702232647526e-01,-5.600032190866532922e-01,-5.668032963602157581e-01,-3.926535480933948108e-01,-2.460697955035815454e-01,-9.856549273318986060e-02,-1.379745998025520282e-01,2.666016739959494591e-02,-4.563469568166813595e-01,3.364886106838210766e-02
4.797946983003119337e-02,-2.162537002413325582e-01,-2.946658666190701270e-01,-3.232574391726604768e-01,-2.845968259778820508e-01,-4.853297611632382269e-01,-3.972054107967494807e-01,-4.771339919218877124e-01,-7.687464828894666757e-01,-7.530869903695915912e-01,-8.005911717552394169e-01,-6.714484327802880959e-01,-7.511576683146337086e-01,-7.242289317467033305e-01,-7.888910940952663653e-01,-6.774844813800393606e-01,-6.685580451499550936e-01,-7.308216509028803154e-01,-5.035916629487970919e-01,-3.248164816208476413e-01,-2.930183722065543561e-01,-5.991095112336759787e-02,-4.284760874611716619e-01,-2.325252905572442186e-01,-3.495042366795892558e-02
-2.026094094284739688e-01,-2.392896474716246780e-01,-3.596712847222051646e-01,-3.653438449348222483e-01,-3.669015940826669264e-01,-5.348356600673769279e-01,-6.047672723089865254e-01,-6.007373350807209134e-01,-6.027433795594024923e-01,-7.664520921563213740e-01,-7.687466160087568223e-01,-7.372389192763274535e-01,-7.638301104432774213e-01,-7.029155177251735775e-01,-7.903812741006021048e-01,-7.847764165228536815e-01,-7.085320996802749738e-01,-6.228816795324896294e-01,-4.948879931054402381e-01,-4.298777018501440672e-01,-5.089812571585244916e-01,-4.335609385105214097e-01,-2.286833702808973023e-01,-2.519316449817351478e-01,-7.166437238595799175e-02
