2.081626458254265954e-01,4.040332765202753196e-01,7.508851782370182248e-02,4.119189197388182788e-01,3.188085568079362386e-01,3.266170757531167146e-01,-5.065468459985927874e-03,4.368962965910599405e-01,1.300080351972451864e-01,3.790210851952069415e-01,1.253444599748811672e-01,3.391051584501673100e-01,4.199035859519393843e-01,1.458256650528756138e-01,4.046325455110310054e-01,1.198424692431663552e-01,5.958511521042626768e-02,3.481381578325105641e-01,1.444962630814127513e-01,2.411240044317168318e-01,1.815851500970009913e-01,1.692229315312334392e-01,2.071856611826677352e-01,2.415807910667214231e-01,1.926469558976971752e-01,3.248599604039138500e-01,2.860114549146651822e-02,4.797848976747879912e-01,4.178821178677122328e-01,7.342904609580434006e-01,6.534902251814582730e-01,4.277840602548210747e-01,4.388432882099164156e-01,1.211003647033413733e-01,1.963026025227706806e-01,-1.991517031552917510e-02,2.660767243180254399e-02,1.369187682750943602e-01,-4.985255227786866000e-02,-8.414227748931762951e-02,3.468819252777551876e-01,5.554833289038147992e-01,-4.216459303426354360e-02,2.530692909352622033e-01,1.108340175644153131e-01,3.982294670741502451e-01,2.329759144378444891e-01,2.873217801303410424e-01,2.657655680819918098e-01,5.533528499642610676e-02,2.643455760180446479e-01,4.060103479209090094e-01,1.730575086249354910e-01,3.181097830210101451e-02,1.752593174831024447e-01,6.648406906957617102e-02,4.161537170638266447e-01,2.950194765221433868e-01,1.567843601096420569e-01,3.209851681621443409e-01
3.706322391307507180e-01,-4.885593743839975606e-02,4.769333981105070563e-01,4.004977941489155924e-02,-2.224078825924203848e-02,3.689486634738651794e-01,3.537640813749055035e-01,3.269377001020950524e-01,-1.725882161203001197e-01,3.146382776545958437e-01,-3.459258950206267613e-03,-8.835812866149544975e-02,4.193607073060306445e-01,3.963193773191974190e-01,5.156277540426403849e-01,7.386972318729725928e-02,3.226288210288225655e-01,1.624127564696855042e-01,2.464592655863138623e-02,4.902834442098719797e-02,3.855755178157234397e-02,1.151798440932092077e-01,1.837325695914501789e-01,2.920759313527153678e-01,4.532447256144995218e-01,4.351939464508439714e-01,1.526751491463483879e-01,4.367985669131583260e-01,6.586796954752712763e-01,6.633297686836032714e-01,6.338552027322691407e-01,6.288692966865240264e-01,4.424152566866685343e-01,5.301361907025213815e-01,4.305984430741166546e-01,1.022686822305722901e-02,3.098729546131467893e-01,1.398945004966378192e-01,2.225810836111862534e-01,2.552949544427685624e-01,9.919265295554999251e-02,2.668188763674067543e-02,1.641446246188809632e-01,7.675802644957781251e-02,1.523547571447493032e-01,3.706722347972167264e-01,5.554526824823839970e-01,4.325019580469318115e-01,3.009696844231591895e-01,4.902738184406115751e-01,4.275777696166135899e-02,2.535180500215101218e-01,-1.489596159344840076e-02,1.184020751107579816e-02,3.451931839829363025e-01,9.101779326695236261e-02,-1.972733686415722304e-02,-1.152096054876598635e-01,2.333240112090935181e-01,4.640899951899998821e-01
4.322451193560419291e-01,9.292547964613270817e-02,-2.229900543069655502e-02,-1.530504519111922090e-01,4.906746219417416066e-01,1.943947338136420844e-01,2.071192035966866810e-02,1.161551411154377877e-01,1.541403466988087445e-01,4.752981507836311903e-01,2.214736740784886970e-01,4.673971238347373602e-01,4.416686874334051494e-01,-3.214121332231735517e-02,6.119738329004170696e-01,3.005319496828120496e-01,3.142258041432801074e-01,-3.199426492308807962e-02,3.123252239940296215e-01,2.391743979377800727e-02,3.169606069151552075e-01,2.123085896092584135e-01,4.292551192477628841e-01,4.555806428128118535e-01,3.341217604784756379e-01,3.077013201606565440e-01,6.476122953503115065e-01,5.340233562336228479e-01,6.637820680698517384e-01,7.806738693155775843e-01,6.522085264254562365e-01,5.947951868076807314e-01,4.980873738731300127e-01,4.329453366206322817e-01,6.752645599125322029e-01,3.252475951250298203e-01,4.083153709366590389e-01,-7.584250722535494649e-02,4.484877972654348066e-01,9.619039516737097617e-02,-9.850055436449434154e-02,2.234496003423861177e-01,2.762310867309009099e-01,2.510626709911575327e-01,-4.146210601583599558e-04,3.081675988599943405e-01,1.012106141396501291e-01,4.731177154895666037e-01,3.104464206559988115e-01,4.473501773486500133e-01,1.219562398138468728e-01,4.651429006268782695e-02,1.988205374988605278e-01,3.183213685700424234e-02,2.921460878377908910e-01,2.846416978730849090e-01,5.058648834260556088e-02,5.787813275115507444e-02,8.166588329686189085e-02,1.915076087041978348e-01
2.346651091302557890e-01,9.056596385602347365e-02,2.596078412728496376e-01,-3.541823840258817579e-02,7.835145165036765114e-02,5.113363264568256822e-02,-8.150718170935744231e-03,3.642390961537300687e-02,1.815319207285228109e-01,-2.627981993805491440e-02,2.978314906571606913e-01,9.302042164380944222e-02,-5.767306661645781041e-02,3.241383148575655015e-01,-1.086640291270661030e-01,1.004617318247543051e-01,-9.717275435728849053e-02,3.854953217683593225e-01,2.979048552067680711e-01,3.430784277636919066e-01,-1.440464451454367134e-01,2.008634699444834804e-01,4.185817908202836835e-01,5.361493665181951140e-01,5.868004922123368772e-01,6.317878683627043968e-01,6.340184088289012587e-01,7.013403825263433422e-01,7.033803853569076114e-01,6.706029186132926867e-01,7.106751722041388941e-01,6.630174781956634789e-01,6.098129874623628988e-01,6.830893595329554646e-01,5.681307023109147813e-01,5.421263327432337409e-01,1.082769050115922199e-01,3.032941928078630167e-01,3.319985172517357919e-01,3.594998142134090413e-01,3.447306399438910818e-01,2.025378296400013323e-01,4.107212887287163272e-01,2.292854225162309356e-01,1.508300571866784401e-01,3.360473980151809092e-01,2.687601597994750402e-01,-9.323621488192743167e-02,1.467041443754219486e-02,1.469682782307777935e-01,3.598812218584522271e-01,2.155637154062273741e-01,1.996234615239902976e-01,3.387678646955829542e-01,2.881611219596148521e-01,-7.829257022887232964e-03,3.472234894586402887e-01,1.518546170347941093e-01,5.558210735254828228e-01,2.685085309961340871e-01
5.348825797152738648e-01,1.462570644817317578e-01,2.967333917383190856e-01,9.749741068187087190e-02,4.989047951558534151e-03,5.362293618268652029e-01,1.588559789561005409e-01,-4.896644291679576322e-02,-6.192321317852713530e-02,4.978908159079024065e-01,1.198941521420536505e-01,2.446895239414819123e-01,-2.871177083115370593e-02,1.664392961904919421e-01,2.545376272503306336e-01,1.219874103003737442e-01,2.032539466831507491e-01,3.764281213259795811e-01,2.512790332110333424e-01,3.314845124583994385e-01,3.939702347919190051e-01,5.390036907970157110e-01,5.088399433635029112e-01,4.689975206520971551e-01,5.425766017390643015e-01,5.917378117330407417e-01,7.520864199059463795e-01,7.079349534542632716e-01,6.180442012777435101e-01,6.600721232628208313e-01,6.711069277007981615e-01,7.070271989930677625e-01,6.901778054272882379e-01,5.178297401332887517e-01,5.857765349209633765e-01,5.647762242054088500e-01,5.028370866539487727e-01,4.695483835401850214e-01,2.873742003167493175e-01,5.628768745523580197e-01,1.379168980498501618e-01,4.134765597144987592e-01,2.299802020534039149e-01,3.980265334794209631e-01,8.566396342835883027e-02,4.550324378621143917e-01,2.497986217360926089e-02,3.675113069581598113e-01,5.471204857298891250e-02,3.525053590045198471e-01,3.835334616595713619e-01,5.991638548414532917e-01,5.139442435672589987e-02,1.084916859108682186e-01,1.274213332065795012e-01,4.554109779408128666e-01,6.998789972436580964e-03,2.722198028795059233e-01,2.820443213421162110e-01,3.163943598896941101e-01
3.339099624717918324e-01,1.570189981158356951e-01,-1.359695944177047866e-01,-5.653211078376883109e-02,2.925236706254244479e-01,3.663396283043278134e-01,2.057196608078045996e-01,2.288971161449943337e-01,3.527772452734644903e-01,-1.109384556457387039e-01,2.071787738032983550e-01,9.029497890035911856e-02,4.138319950807308745e-01,1.037876166371368286e-01,3.950769839416022333e-01,3.252147103195311972e-01,3.030641134365928968e-01,-9.933792324054416256e-02,4.389143401268371103e-01,3.287271246457654228e-01,4.203414673340617469e-01,5.223198548960716892e-01,4.509369948565267738e-01,6.089468017680987888e-01,5.353101981223659100e-01,5.730138664226320788e-01,7.937305917084992446e-01,5.704030207458372637e-01,5.881834105243345379e-01,6.689508897092770745e-01,7.870941996175419009e-01,7.412664737561496242e-01,5.723431539830045045e-01,7.470512942698079861e-01,5.823929224736971166e-01,6.755975904402585774e-01,6.373260717475577319e-01,5.664496544438345493e-01,6.028548128407720252e-01,2.638952563217675795e-01,3.724099480972234977e-01,3.981012254144394857e-01,1.913879604027426962e-01,4.086549498055392360e-01,1.511846339998260402e-01,2.862977503190230477e-01,-8.387361171337495702e-02,1.427666375430003964e-01,4.803389381042856565e-02,1.456869003715124122e-01,2.560725514663547697e-01,4.078030379658214022e-01,1.640246929339611026e-01,-7.460616003843967455e-03,2.160700571655469471e-01,2.640864681592650642e-01,3.246295764651638965e-02,-1.110310554225300422e-01,1.666212497055730712e-01,3.905528571453220632e-01
5.088098047305543714e-01,7.521814196143236653e-02,4.620548660282289832e-01,1.822152876847862035e-01,-1.380531264136587721e-02,-3.650820953528377717e-03,-2.112517148232634090e-01,2.889115737862931188e-01,3.156500177033075283e-01,2.454624766316419460e-01,9.929258495086093483e-02,3.196126325624509823e-01,1.322222096939656422e-01,2.358631694419504599e-01,3.885873226119493373e-02,1.862644140128985326e-01,3.368994891845590312e-01,3.481228372433570195e-01,3.904597020798848406e-01,2.634949108671701956e-01,2.747074985341070308e-01,4.144271937872742728e-01,6.509469574901812772e-01,7.764721887620114060e-01,7.312290991396015460e-01,5.537827222602852428e-01,7.655274335723841750e-01,7.307713494872495330e-01,6.980453968449539248e-01,8.601233320143109040e-01,7.006034667901890334e-01,6.097042063942368362e-01,7.311235318709726760e-01,6.134645332633528181e-01,6.759961728692153171e-01,6.352254924373246237e-01,6.772755305443068918e-01,5.291538400401722964e-01,5.317869286250486160e-01,5.591151103690485957e-01,3.255868942321677451e-01,3.578949051230883027e-01,3.106526810556876628e-01,2.634827167539114390e-01,2.797400270925321994e-02,2.926432456452218167e-01,3.286436121734573890e-01,3.287128683624037095e-01,5.303286264924026439e-01,-2.160879861668407037e-02,4.577475405338698455e-01,1.167996910078543393e-01,7.531732916979515247e-02,1.835718194291761363e-01,-7.223344864355893402e-02,-8.208147530294615524e-02,1.266354691209868322e-01,1.068899060604491524e-01,1.887045174134199255e-01,2.002789925923753600e-01
1.279363358107399318e-01,2.969634405101142516e-01,9.708070534527263318e-02,-1.006328232215882371e-02,4.491124473119530447e-01,2.848334909521350045e-01,-3.533439810520665192e-02,1.663077790173027870e-01,2.225391901089253943e-01,-3.829133738341160970e-02,1.349331566823049611e-01,2.022399322288645496e-01,3.361811422742236877e-01,3.527728152984452303e-01,2.491610512362563701e-01,4.848000113923391363e-01,5.753560101322163778e-01,2.984364478981792468e-01,2.416419945525927204e-01,6.280269440265979775e-01,2.867493514383961384e-01,5.894446956843275576e-01,5.710040969641727582e-01,6.214110607050571389e-01,6.030630357643358419e-01,6.213282742004396786e-01,5.786984813833877528e-01,7.559531034427020568e-01,7.346670104167275506e-01,6.767210620448282921e-01,6.954148930024394160e-01,7.151309096740666726e-01,5.650132987674020280e-01,6.680767755013802267e-01,5.822148045702563168e-01,6.425639136616316804e-01,6.869307138818260272e-01,7.311590631973292620e-01,4.489053194666454694e-01,4.479494404097944527e-01,4.217247606663930837e-01,3.581883497941560357e-01,5.105638776176303351e-01,2.659724056959085203e-01,4.987876356505521191e-01,2.240554010102089322e-01,2.049010639852340554e-01,3.151806363596866833e-01,2.722515991672285751e-01,4.406441658168269160e-01,3.789294640089831967e-01,9.251765250210133851e-02,4.304535406037443002e-01,1.077976570261872657e-01,4.382118523039186253e-01,-2.350109465256818575e-01,1.773722900483210574e-01,1.173695607663092638e-01,1.050166598146208274e-01,-6.231002512991345998e-02
1.853554719447542964e-01,1.603252700109940587e-01,4.453093287888054697e-01,1.968475917028493505e-01,1.939551469453268950e-01,4.618466996737176089e-01,1.211065633869664177e-01,5.779185296687346790e-02,2.970369086318907503e-01,-1.283133479384465925e-01,4.273932522264299871e-01,1.711725755578479280e-01,3.555916209949517293e-01,4.893199419065424882e-01,7.614556234104005727e-02,4.981774361819790720e-01,2.722503203375262748e-01,6.029451384314468143e-01,6.702540935050425031e-01,5.988026054546430332e-01,5.234357516140997202e-01,6.630412599584800670e-01,5.814899623837384013e-01,5.413887658390297286e-01,7.492392585129611371e-01,6.994756154268990667e-01,7.729790406354883903e-01,7.724430342131689553e-01,7.155790245960738094e-01,7.846431196807107655e-01,6.603098640786296825e-01,7.386060575582122922e-01,6.551088553308137552e-01,7.268926600589606934e-01,7.911376630226804041e-01,6.995573426981540610e-01,6.947406495553580807e-01,7.635978573162753857e-01,5.668197195730823035e-01,7.537733234743798638e-01,6.092780259884881255e-01,5.545380921307013766e-01,4.997262659323970513e-01,3.018845723367883371e-01,3.078283454125739782e-01,3.233990135239363517e-01,1.932220294222339596e-01,5.029893196429526814e-01,2.612496851772265205e-01,1.676191920825312875e-01,1.826217961034964921e-01,2.652105280054767866e-01,5.888104616484109849e-02,1.346229951078791454e-01,2.709041314581811521e-01,1.222640882940768670e-01,7.841026673287029847e-02,2.153466890900606057e-01,9.152723427627637576e-02,1.946825476688803236e-01
1.134150711301672720e-01,4.109672763964627440e-01,2.205156506243228232e-01,1.165986812631964326e-01,4.216624005548748610e-01,8.694316280349613513e-02,4.931000165644470745e-01,1.340353790041860782e-01,7.917801819427619514e-02,2.459270796868414100e-01,2.249852801747398434e-01,3.070456544846636993e-01,5.794416541088472927e-01,5.544246117639254345e-01,3.502484419263553472e-01,2.466929440977121968e-01,6.052456434198032476e-01,3.563072964633571815e-01,6.229334581200710597e-01,6.753952287124543874e-01,5.616403043355647773e-01,7.533661985606978639e-01,6.269369477526977041e-01,4.012271988798428168e-01,6.661730583439771092e-01,7.729026180517146738e-01,6.198136875836232074e-01,6.732754780171896769e-01,7.211865499558482995e-01,7.290231838246726825e-01,7.162394818423198917e-01,6.356739378018423370e-01,7.481722834693078639e-01,5.752720095088582619e-01,7.391398818140304527e-01,6.032208139169505934e-01,6.470420704603023765e-01,6.317997307540303975e-01,7.186051660756191950e-01,6.047863857621333938e-01,5.809361624333762020e-01,4.602140370366877287e-01,5.465020819020240950e-01,6.697097655430954699e-01,6.083660334439222606e-01,5.662607113683856275e-01,4.874575996818020229e-01,3.456067918744584744e-01,5.578479859402470931e-01,2.813827282831787846e-01,2.428885062447541654e-01,1.051854005993877184e-01,1.449235267775421387e-01,5.643558577329818027e-01,2.383090839330839206e-01,-3.869888722607189944e-03,3.094381565493907749e-01,2.724034096038083219e-01,3.324490289669352894e-01,9.548710043604648201e-02
