X,Y,Z
0.17319092333769495,0.4579608848725495,0.8719384909500143
0.20670885918654275,0.45637605321547,0.8654434386979133
0.2422047842173888,0.45294026759948025,0.8580104640906889
0.27958712571238686,0.447302267798758,0.8495597214781161
0.3186794566407521,0.4390856859256791,0.8400280735370282
0.3591940911403826,0.42790604838003765,0.8293829143704466
0.40070385331247776,0.41340071080006624,0.8176406755112738
0.4426180749859722,0.39527561323264604,0.804889078866938
0.4841744754825384,0.3733695276836587,0.7913092145858599
0.5244640700967735,0.34772793952073006,0.7771889855461117
0.485113757353222,0.3759232713824659,0.7895228536652655
0.5255832020407769,0.3505327554711874,0.7751703587433803
0.48615274373672857,0.37843673522270244,0.7876808663356201
0.5267721330358291,0.3532907480325571,0.7731085093384235
0.48729665148423634,0.38090654504978505,0.7857812528881603
0.5280341160957461,0.35599836165964144,0.7710026839996313
0.48855048122074274,0.3833290736414392,0.7838222047123804
0.44650777130025615,0.40704815977312064,0.7968328593838198
0.48919785352638634,0.3863189148883537,0.7819483078213427
0.44706353038408336,0.4097424385516055,0.7951385626733894
0.48991699138808564,0.38927468537768684,0.7800298461426648
0.4477241473939979,0.41240928848487535,0.7933862026854996
0.49071200138267074,0.3921933096720136,0.7780656396137321
0.44849555296747956,0.41504585903400554,0.7915735429302315
0.4915867765012065,0.39507148501835965,0.7760547422022116
0.4493835168292478,0.41764900477599204,0.789698527041681
0.49254491777336673,0.39790568181294317,0.7739964937624746
0.4503935502545556,0.4202152727097597,0.7877593379139084
0.40607197837733744,0.4386883317156634,0.8016595885993277
0.4507359465860793,0.42324937584868233,0.7859370663729076
0.4063813769332426,0.441438398197747,0.7999914481283217
0.45115969996279326,0.4262559660115965,0.7840668189440253
0.40680690270868997,0.4441713990297558,0.7982605540752418
0.45166923636464346,0.4292320387387515,0.7821475294610057
0.4073549600358922,0.44688471942771063,0.7964646784862296
0.45226871146012104,0.43217431437858983,0.7801784248654905
0.40803172777246577,0.44957539080515035,0.794601835583969
0.36208177656546353,0.4629479585082352,0.809058696753366
0.40801839801227635,0.4526310090445967,0.7928720934266548
0.3620625624660012,0.4657277966255874,0.8074703216284971
0.4080913136395007,0.45566900849107883,0.7910924310298664
0.36216419108854764,0.46850406827162966,0.8058169995142261
0.4082553585974549,0.45868671527311294,0.7892617179417902
0.36239360064934234,0.4712747290346193,0.8040963922203302
0.4085151584472849,0.46168113466152744,0.7873791305441327
0.3627575223706458,0.474037335869112,0.8023064153835648
0.31573342725962755,0.48224097668697474,0.8171634128587024
0.3624179702562046,0.47706761088774047,0.800662044483961
0.31541672705267676,0.4850079617237288,0.8156467160235314
0.36216910897149474,0.4800903316528776,0.7989660881165255
0.31522514850605365,0.48778515326922606,0.8140631118036574
0.3620162013379531,0.48310315938818665,0.7972174153629554
0.315166058970464,0.4905710828567832,0.8124102214631161
0.3619642503851208,0.48610338678930204,0.7954152241408936
0.31524661865542236,0.4933638330423646,0.8106859426880847
0.2676874937397166,0.49640675749634916,0.8257867380912036
0.314616337010406,0.4963327023338765,0.8091170552399117
0.2671103703057708,0.4991300713435391,0.8243307721756526
0.3140808892379162,0.49930420089911803,0.8074952074037424
0.26666235789457593,0.50187766777992,0.8228061700460767
0.3136458310656191,0.502276299538907,0.8058193417737374
0.26635114008878075,0.5046486215621411,0.8212105935317917
0.3133164404512861,0.5052465454367323,0.8040887615600555
0.2661841708363537,0.5074414945822951,0.8195420164776479
0.21860564288186649,0.5054030510970059,0.8347330883833726
0.2653024374905457,0.5103238798842847,0.8180367682943263
0.21780878552405217,0.5080640384447408,0.833324826095898
0.2645194888571033,0.5132191604588097,0.8164775155218492
0.21714483033255247,0.5107637216949602,0.8318464661583652
0.2638410759078868,0.5161255552533006,0.8148633614773958
0.2166216498008933,0.5135016381903024,0.8302958077778154
0.16942922477834327,0.5066790007684883,0.8453224993878111
0.21542138271279512,0.5162546585866858,0.8288997257555658
0.16831257517962228,0.5092123197944182,0.8440223281442212
0.21431717318207394,0.5190322529903773,0.8274501009939984
0.1673236842561537,0.5117988127758228,0.8426534043889015
0.21331512368232097,0.5218333395225283,0.8259458963946499
0.1664706811740109,0.5144389995331153,0.8412134259917802
0.2124210936980105,0.524656323931998,0.8243864510715248
0.16576150332705,0.5171327941273391,0.8397004211341135
0.11946820092960916,0.5054742712339103,0.8545309298598793
0.16437716181902787,0.5197641047407165,0.8383468399746029
0.11819883392034389,0.507920279110808,0.8532561313743194
0.16309204835036348,0.5224303708106235,0.8369393594637292
0.11705995050378402,0.5104343651829453,0.8519118069544143
0.16191230619423025,0.5251306413408651,0.8354772376479191
0.11605965781765663,0.5130173474224496,0.8504959477098536
0.07098545487332036,0.4968890741615125,0.8649059562607618
0.11442582078879511,0.5154782279961886,0.8492284309882236
0.0694670586182807,0.4991709096063287,0.863714496097938
0.11288751381924682,0.5179849173296996,0.8479080343071729
0.06807285530759795,0.501534442938181,0.8624553837254187
0.11145106844079895,0.5205370925053567,0.8465339890810494
0.06681099763522523,0.5039813536204879,0.8611266374917493
0.11012256576688657,0.5231337937192309,0.8451059426946678
0.06568942972058014,0.5065125598087631,0.8597266574783866
0.022307049879241047,0.48598646912905863,0.8736816052482481
0.06393801338410467,0.5088480447671919,0.8584786530724571
0.02069998363817689,0.4881907925744662,0.8724914101141019
0.06228472561674622,0.5112396758257713,0.8571782818156366
0.019218809864042546,0.4904920840168345,0.8712336958957869
0.06073577851658037,0.513687005376818,0.8558252308240171
0.017871448303389867,0.49289196471288904,0.8699069619545573
-0.02359881019842577,0.46836353793978486,0.8832206363563674
0.01593565527016828,0.49504580717091284,0.8687207282513809
-0.025390131617432067,0.47039984053407313,0.8820880518644203
0.014093731169425496,0.4972659026081008,0.8674837109969701
-0.02706269392982551,0.4725460388492823,0.8808903744309579
0.012351950097869938,0.4995522588360833,0.8661956880639309
-0.028608688029448978,0.474804363577433,0.8796262611456428
-0.06786217531327766,0.4465181422308739,0.8921974410523935
-0.030701373616224437,0.476771307052428,0.8784910622366039
-0.06981080354721314,0.4483831760402996,0.8911110924862883
-0.03270487641359449,0.4788140654858626,0.8773069484232254
-0.07164839458520156,0.4503703846356375,0.8899623723486916
-0.034612915715767245,0.4809330286911969,0.8760738370591634
-0.07336731647158862,0.45248249403110863,0.8887501501935995
-0.11013180986400038,0.42070648749704526,0.9004871103097358
-0.07559120643965758,0.45426187163418047,0.8876554069504723
-0.11221307591450978,0.4224019258803076,0.8994358446306283
-0.07773094067332796,0.456126087735272,0.8865138989036522
-0.11419153978549638,0.424231172354651,0.8983252220905388
-0.07978027286039245,0.4580758247565303,0.885325729229613
-0.11605979223364975,0.4261973141124292,0.8971543758295076
-0.1500963566898465,0.3912187118193098,0.9079752217053472
-0.11839138041950192,0.4277924486165519,0.8960898961315318
