X,Y,Z
0.8848297582440362,-0.4611507908182075,0.0664548497368149
0.8833878053652767,-0.4673016378483345,0.03542830219167019
0.8801719095370446,-0.474650373566328,0.0021053587005065554
0.8748890849757445,-0.48316104429336,-0.03353347980234506
0.8672390215372363,-0.492739253783766,-0.07144583475440963
0.8569379510198383,-0.5032140959685734,-0.11150301215865306
0.8437561651949498,-0.51432016166806,-0.15346108626375998
0.8275710783526198,-0.5256845894870559,-0.19693100987429046
0.8084326033099508,-0.5368276605536868,-0.2413561450842954
0.7866273274253118,-0.5471879947259505,-0.2860117937699501
0.8150457188473611,-0.5214844079788906,-0.2524965117055967
0.7929602590139282,-0.5319206613343391,-0.29711014400421143
0.821210385839137,-0.5060231315943615,-0.263731098813491
0.7988537173900342,-0.5165262111651445,-0.30827489581784645
0.8269195396922728,-0.4904543502948163,-0.2750610934901721
0.8043022571672287,-0.5010135632623364,-0.31950475511778853
0.8321664065488837,-0.47478851737544586,-0.28648723458462155
0.8581237128807699,-0.4470838218555868,-0.2524673238791985
0.8373577074836612,-0.4588164393475569,-0.2971860439222158
0.863145526371314,-0.4309045349113362,-0.263250986889
0.8421037676546429,-0.44275166765996393,-0.3079483808792895
0.8677088886388792,-0.4146517622470773,-0.2741262494590306
0.8463994881546338,-0.42660404651470896,-0.31877404842434987
0.8718075802365403,-0.39833697742679486,-0.28509506389377154
0.8502401214349011,-0.4103832832070228,-0.3296623981690804
0.8754356478423777,-0.3819715908127467,-0.2961589611995159
0.8536213361837303,-0.3940988797601759,-0.3406122243603091
0.878587471608214,-0.3655668699786709,-0.30731891953975643
0.9015372180311515,-0.33577718108517973,-0.2729181730247045
0.8816558524833621,-0.34888353074934925,-0.3177471317788791
0.9044068838915856,-0.3189177736706622,-0.28344248447694037
0.884267308745869,-0.332162666972019,-0.3282366362144441
0.9068069137282313,-0.30204299813372965,-0.2940599403065098
0.8864179472875753,-0.3154146172671829,-0.3387873107728181
0.9087323422581306,-0.28516505177465545,-0.3047727405468047
0.8881042746365692,-0.29864948130234437,-0.3493984612016689
0.9101785239420199,-0.2682959685111863,-0.31558252143515564
0.9300971549041855,-0.23695176049311262,-0.2806655405252918
0.9115062291717215,-0.251180840974578,-0.32567557370557076
0.9312103018648661,-0.2196771744611027,-0.2908424190545994
0.9123749358272708,-0.2340742362008842,-0.3358291655308636
0.9318534192427256,-0.2024346263099523,-0.3011136448525558
0.9127817173542011,-0.21698697485733012,-0.346043623270506
0.9320226581147298,-0.18523693852630313,-0.3114820080938162
0.91272403552805,-0.19992959437404428,-0.356318666733615
0.9317144835318999,-0.16809673538215264,-0.321949699069199
0.9484524637340703,-0.13553869730050302,-0.2864737083413673
0.9312587898131477,-0.15074466143899584,-0.3317123956734122
0.947767288662137,-0.11804863888151579,-0.2963134917620916
0.9303465553403065,-0.13344748883085872,-0.34153631533288487
0.9466163207645272,-0.10063842263488197,-0.3062506312675824
0.9289759114733566,-0.1162163490866957,-0.35142213377533
0.9449969333331548,-0.08332131215797899,-0.31628840467397074
0.927145369863035,-0.09906203195323113,-0.361369861730102
0.942906812933256,-0.06611031910024952,-0.32642942243693834
