-1.373614590447619632e-01,-2.297644112363887992e-01,2.170039801713632699e-01,1.500907934889652295e-01,4.656124379817586784e-02,-5.852157311064617312e-02,2.806999052003373851e-01,7.185499761508289118e-02
1.337465343141249485e-01,-1.847237575610360116e-01,1.828563755671875068e-01,8.020307118697616033e-01,2.200752045305489138e-02,-1.428211467567254145e-01,4.293431800683274457e-01,-1.445543190647860798e-01
-8.471982956456436398e-02,-1.165258434258372722e-01,-5.089374559511411489e-01,7.151330013465121427e-01,2.835222916026314266e-01,2.429816250030625291e-02,-1.719218093353722665e-01,3.839711138489570463e-01
-4.254060714625166884e-01,6.183251255941452085e-01,6.135236706603421908e-01,2.037866946375745947e-01,1.415962287082781768e-01,-6.845103835384037660e-01,-1.190899834635458926e-01,8.652986136438808318e-01
1.605306728909967895e-01,3.988412932958240731e-02,-2.709734398828090862e-01,7.808131737602271201e-03,-1.310238722423072988e-01,-2.818721779026590046e-01,-3.168108035131693700e-01,-6.577949441444053136e-01
-2.300009221591785558e-01,6.666951038161278431e-01,-7.113146469926340254e-01,1.284461960471029451e-01,3.993263759522125422e-01,-2.898017123196649017e-02,2.670482502921864287e-01,1.242128324455753080e-01
4.060753046072857475e-01,-4.911956474977361570e-02,-1.150298571661330094e-01,-5.055458387879032678e-01,3.199645040035355437e-01,-1.693695350850858150e-01,-5.709982103652895269e-01,-1.516823996340462555e-01
-1.038015958597749283e-01,-4.754907328499061170e-01,-1.153544677256949091e-01,2.952719327265693194e-01,6.957044363461163394e-01,-9.044883361831171920e-01,2.361447217028189716e-02,-4.996129570647219187e-01
